denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.250000
epoch, cost, error_rate, time
(0, 77.056033352376517, 0.0798, 68.05522990226746)
(1, 69.679044492160898, 0.0683, 135.77325201034546)
(2, 67.545196709604724, 0.0589, 203.9018919467926)
(3, 66.226341572307177, 0.0553, 271.7545919418335)
(4, 65.362866028875189, 0.0508, 339.63759994506836)
(5, 64.735795868477709, 0.0493, 407.5099699497223)
(6, 64.290927448814244, 0.0465, 475.42639207839966)
(7, 63.936074700025983, 0.0461, 543.2759749889374)
(8, 63.61212321477997, 0.0406, 611.130264043808)
(9, 63.366964556058832, 0.0415, 678.1810488700867)
(10, 63.168033890744219, 0.0403, 745.6290459632874)
(11, 62.987014988435618, 0.0406, 812.8170909881592)
(12, 62.844125144066489, 0.0372, 879.7518060207367)
(13, 62.695645382833035, 0.0394, 946.9045150279999)
(14, 62.597131571941311, 0.0365, 1014.0995819568634)
(15, 62.504238440195181, 0.0353, 1081.2692770957947)
(16, 62.397924498678421, 0.0376, 1148.5887799263)
(17, 62.26599437286751, 0.0333, 1215.65868806839)
(18, 62.229226828490631, 0.034, 1282.84259390831)
(19, 62.135342925067306, 0.0331, 1349.9289889335632)
(20, 62.097639333245482, 0.0297, 1417.1036930084229)
(21, 62.026299950278251, 0.033, 1484.5631210803986)
(22, 61.935505093879009, 0.0307, 1551.959235906601)
(23, 61.888781847049252, 0.0334, 1619.047595024109)
(24, 61.842850339041206, 0.031, 1686.2578120231628)
(25, 61.805073668577542, 0.0326, 1753.5028710365295)
(26, 61.764648727691629, 0.0312, 1820.8114969730377)
(27, 61.716098216391423, 0.0307, 1887.9703738689423)
(28, 61.650372588198898, 0.0305, 1955.1412889957428)
(29, 61.632109591661674, 0.0311, 2022.2739789485931)
(30, 61.586551595180048, 0.0317, 2089.5285069942474)
(31, 61.557784975059924, 0.0301, 2156.5623500347137)
(32, 61.530070553241821, 0.0313, 2223.7017068862915)
(33, 61.518869272189868, 0.0299, 2290.8715040683746)
(34, 61.472790444060017, 0.0295, 2357.9792840480804)
(35, 61.425205175968514, 0.0284, 2425.282245874405)
(36, 61.423095612847028, 0.0278, 2492.4759550094604)
(37, 61.375039217428736, 0.0306, 2559.644655942917)
(38, 61.339937506992371, 0.0284, 2626.814647912979)
(39, 61.319981653952432, 0.0282, 2693.912759065628)
(40, 61.309893735689158, 0.0273, 2760.963233947754)
(41, 61.281310097255172, 0.029, 2828.1400768756866)
(42, 61.272829766922875, 0.0269, 2895.1421990394592)
(43, 61.23537092071733, 0.0263, 2962.282756090164)
(44, 61.195441658110838, 0.0281, 3029.493474006653)
(45, 61.182155621213163, 0.0286, 3096.7825610637665)
(46, 61.181571568406724, 0.0256, 3164.0101840496063)
(47, 61.169681281730057, 0.0261, 3231.120615005493)
(48, 61.146587175756295, 0.0272, 3298.5505499839783)
(49, 61.105978719346176, 0.0273, 3365.6390290260315)
done.
