denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.877271959080232, 0.0768, 56.72541809082031)
(1, 53.237931890688955, 0.0712, 113.44047713279724)
(2, 52.668872778099974, 0.0655, 170.15026903152466)
(3, 52.352742184019988, 0.062, 226.72371411323547)
(4, 52.127896421020402, 0.0583, 283.57332015037537)
(5, 51.951088275504482, 0.0569, 340.14234495162964)
(6, 51.804207643458874, 0.0554, 396.94300603866577)
(7, 51.677951699426828, 0.0538, 453.47293400764465)
(8, 51.566970486282898, 0.0519, 510.251846075058)
(9, 51.467922467226288, 0.0508, 567.0534460544586)
(10, 51.378589148620243, 0.0496, 623.6972920894623)
(11, 51.297404159556756, 0.0485, 680.5675699710846)
(12, 51.2231897486528, 0.0475, 737.2656700611115)
(13, 51.155019926474509, 0.0466, 794.0546100139618)
(14, 51.092149963769138, 0.0457, 850.7520761489868)
(15, 51.033971564538561, 0.0445, 907.4293701648712)
(16, 50.9799734821542, 0.0436, 964.3245689868927)
(17, 50.929710095338855, 0.0423, 1020.6699931621552)
(18, 50.882785015343984, 0.0418, 1077.453397989273)
(19, 50.838845189845379, 0.0415, 1134.2251069545746)
(20, 50.797578125111855, 0.0416, 1191.0168161392212)
(21, 50.758709493299968, 0.0414, 1247.7253260612488)
(22, 50.722000944229137, 0.0412, 1304.4499399662018)
(23, 50.687247474119225, 0.0409, 1361.1891181468964)
(24, 50.654272882983285, 0.0412, 1417.7555990219116)
(25, 50.62292377856663, 0.041, 1474.5307471752167)
(26, 50.593064206579228, 0.0409, 1531.2125160694122)
(27, 50.564572128201746, 0.0404, 1587.9090950489044)
(28, 50.537337655965977, 0.0406, 1644.6789071559906)
(29, 50.511262330602541, 0.0403, 1701.4229810237885)
done.
