denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.878204804825039, 0.0786, 57.18633985519409)
(1, 53.263126404322847, 0.0734, 114.53878498077393)
(2, 52.701252118633818, 0.0689, 171.55312585830688)
(3, 52.387632517022823, 0.0647, 228.92437386512756)
(4, 52.163010796963235, 0.0625, 286.322793006897)
(5, 51.986032590254901, 0.0596, 343.6324257850647)
(6, 51.838645717026026, 0.0576, 401.10898995399475)
(7, 51.711406492467809, 0.0569, 458.41896080970764)
(8, 51.599010608970602, 0.0541, 515.8996739387512)
(9, 51.498189359660977, 0.0529, 573.3113329410553)
(10, 51.406791560579833, 0.0519, 630.6767988204956)
(11, 51.323342791656138, 0.0504, 688.0644869804382)
(12, 51.246790833830076, 0.0497, 745.2283170223236)
(13, 51.176362550046441, 0.0487, 802.7339279651642)
(14, 51.111455262401115, 0.0476, 859.9651288986206)
(15, 51.051545886955303, 0.0472, 917.4775168895721)
(16, 50.996143872380486, 0.0471, 974.8681960105896)
(17, 50.944782292210498, 0.0461, 1032.0927629470825)
(18, 50.897026774157062, 0.0457, 1089.4615709781647)
(19, 50.852485816213004, 0.0449, 1146.6468768119812)
(20, 50.810814521767597, 0.0446, 1204.111077785492)
(21, 50.771712529301361, 0.0443, 1261.1215279102325)
(22, 50.734918322760848, 0.044, 1318.3865048885345)
(23, 50.700202592496666, 0.0441, 1375.7670588493347)
(24, 50.667363097749345, 0.0441, 1433.1113238334656)
(25, 50.636221144769983, 0.0431, 1490.6229708194733)
(26, 50.606618981450993, 0.0429, 1547.9637959003448)
(27, 50.578417543455409, 0.0428, 1605.1677198410034)
(28, 50.551494249345943, 0.0422, 1662.4974098205566)
(29, 50.525740805187468, 0.0417, 1719.8660910129547)
done.
