denoising autoencoder, full feedback
epochs = 30
hiddens = 4000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 95.879496389761115, 0.0878, 205.9367709159851)
(1, 73.812479495007921, 0.0721, 411.3572688102722)
(2, 70.922488805581466, 0.0604, 617.2314748764038)
(3, 69.269786506323882, 0.0546, 823.1282689571381)
(4, 68.227199055760465, 0.0492, 1029.0708169937134)
(5, 67.474650352049764, 0.0492, 1234.6090078353882)
(6, 66.901925944219158, 0.0429, 1440.3219759464264)
(7, 66.440561399015024, 0.0447, 1646.0696349143982)
(8, 66.11814054756654, 0.0436, 1851.807333946228)
(9, 65.794009491613082, 0.041, 2057.3733808994293)
(10, 65.540208813997111, 0.0393, 2263.318605899811)
(11, 65.254586195436687, 0.0399, 2468.9244589805603)
(12, 65.062723080290382, 0.0383, 2674.91179895401)
(13, 64.951757485663535, 0.0389, 2880.801738023758)
(14, 64.785679488913871, 0.0362, 3086.768445968628)
(15, 64.604161786063003, 0.0345, 3292.654727935791)
(16, 64.479442466976963, 0.0378, 3498.616791009903)
(17, 64.374801168391173, 0.0358, 3704.4468989372253)
(18, 64.297460013567871, 0.0322, 3910.202013015747)
(19, 64.155178467297901, 0.0342, 4116.075078964233)
(20, 64.079453981551993, 0.0325, 4321.977990865707)
(21, 63.98728621487345, 0.0333, 4528.0758509635925)
(22, 63.94548914621209, 0.0317, 4734.057701826096)
(23, 63.831739528647972, 0.0322, 4939.767489910126)
(24, 63.76716258428781, 0.0318, 5145.84678196907)
(25, 63.704255050625015, 0.0312, 5338.879135847092)
(26, 63.625990505019494, 0.0314, 5512.545439004898)
(27, 63.583545716652353, 0.0301, 5686.167296886444)
(28, 63.520744590836252, 0.031, 5859.712696790695)
(29, 63.470859305398783, 0.0292, 6033.455549955368)
done.
