denoising autoencoder, full feedback
epochs = 20
hiddens = 200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 89.382647769952882, 0.0945, 17.77994203567505)
(1, 77.941045514155789, 0.0855, 35.30061483383179)
(2, 75.027016131777117, 0.0832, 52.9494788646698)
(3, 73.242274103676863, 0.0786, 70.4385278224945)
(4, 72.14128518473828, 0.0805, 87.41980385780334)
(5, 71.398045418375148, 0.0746, 105.28366589546204)
(6, 70.813541394757777, 0.074, 122.47462701797485)
(7, 70.372984893230921, 0.0724, 139.88926100730896)
(8, 70.012181230591722, 0.0726, 158.76888704299927)
(9, 69.743781320465729, 0.0698, 175.91715002059937)
(10, 69.526506772308011, 0.0712, 192.65734004974365)
(11, 69.304294553371975, 0.0701, 209.9571750164032)
(12, 69.183838453501366, 0.0694, 227.25415182113647)
(13, 69.030366704388641, 0.0663, 244.6274938583374)
(14, 68.959186008053734, 0.0676, 261.8852548599243)
(15, 68.850301192213934, 0.0698, 279.1872138977051)
(16, 68.778441323060321, 0.0692, 297.22099900245667)
(17, 68.67840147775469, 0.0686, 314.89684200286865)
(18, 68.603898510873378, 0.0675, 332.5006070137024)
(19, 68.527842919152761, 0.0656, 349.89126086235046)
done.
