denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.250000
epoch, cost, error_rate, time
(0, 77.067082248152204, 0.0811, 62.89606189727783)
(1, 69.745328202700009, 0.0666, 125.77601504325867)
(2, 67.613613168120509, 0.0569, 188.70415997505188)
(3, 66.260135949446322, 0.0541, 251.6345419883728)
(4, 65.377045392625121, 0.0489, 314.5049629211426)
(5, 64.788945638027897, 0.0472, 377.30821895599365)
(6, 64.278758804757516, 0.0454, 440.2934010028839)
(7, 63.941133099799053, 0.0455, 503.2464020252228)
(8, 63.62785227565081, 0.0438, 566.1528100967407)
(9, 63.379218679313155, 0.0421, 629.2125589847565)
(10, 63.161202531180614, 0.0402, 692.3876080513)
(11, 63.027023651168498, 0.0389, 755.2965409755707)
(12, 62.841554274131845, 0.0393, 818.4036290645599)
(13, 62.71780756414578, 0.0371, 881.2808718681335)
(14, 62.594488026858713, 0.0368, 944.2776958942413)
(15, 62.466686313780883, 0.0352, 1007.444571018219)
(16, 62.381254736859013, 0.0335, 1070.4222140312195)
(17, 62.285591363137705, 0.0335, 1133.4238879680634)
(18, 62.194732941609843, 0.0342, 1196.3391380310059)
(19, 62.1427650954192, 0.0345, 1259.4085540771484)
(20, 62.079656831682613, 0.0337, 1322.424504995346)
(21, 61.975141513327273, 0.0338, 1385.5083708763123)
(22, 61.949882435226414, 0.0327, 1448.6080920696259)
(23, 61.898633013651605, 0.0315, 1511.4596149921417)
(24, 61.833078345711307, 0.0327, 1574.281070947647)
(25, 61.800845674483476, 0.0327, 1637.2899429798126)
(26, 61.747104093360356, 0.0327, 1700.2949478626251)
(27, 61.711640865321186, 0.0308, 1763.0410540103912)
(28, 61.68356942031847, 0.0314, 1825.8749830722809)
(29, 61.597766503349249, 0.0316, 1888.6391520500183)
(30, 61.602560320074566, 0.0288, 1951.4472649097443)
(31, 61.531136136985829, 0.0279, 2014.3903069496155)
(32, 61.54118795471544, 0.0291, 2077.305932044983)
(33, 61.478699037503802, 0.0312, 2140.268075942993)
(34, 61.457853593978214, 0.0311, 2203.2331960201263)
(35, 61.44599985380308, 0.0306, 2265.9868988990784)
(36, 61.419325802892317, 0.0288, 2328.957952976227)
(37, 61.395438025616642, 0.0293, 2391.7823898792267)
(38, 61.353104974467982, 0.0286, 2454.7097470760345)
(39, 61.347791203506816, 0.0271, 2517.5924339294434)
(40, 61.313338194800963, 0.029, 2580.5054779052734)
(41, 61.259261213877089, 0.0289, 2643.5379140377045)
(42, 61.264995502948921, 0.0279, 2706.4563460350037)
(43, 61.221208956112704, 0.029, 2769.5205569267273)
(44, 61.233109864057461, 0.0293, 2832.3977420330048)
(45, 61.188515210821912, 0.0274, 2895.24706697464)
(46, 61.214663829435999, 0.0275, 2958.1776700019836)
(47, 61.174815765329122, 0.0283, 3021.014894962311)
(48, 61.150641930081846, 0.0268, 3083.871784925461)
(49, 61.131513808055097, 0.0265, 3146.7112748622894)
done.
