denoising autoencoder, full feedback
epochs = 20
hiddens = 200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 89.597280585119307, 0.0983, 43.078349113464355)
(1, 78.253274011909525, 0.0864, 84.68983507156372)
(2, 75.359610793332465, 0.0846, 129.1922709941864)
(3, 73.487585104627101, 0.0793, 172.359680891037)
(4, 72.303797539755863, 0.077, 215.84916806221008)
(5, 71.561519342870298, 0.0753, 259.7816090583801)
(6, 70.975154428045386, 0.0738, 304.474317073822)
(7, 70.46788839939731, 0.0719, 346.7430739402771)
(8, 70.169039115808545, 0.0724, 389.5120339393616)
(9, 69.893760166440941, 0.0702, 432.66449999809265)
(10, 69.645822924951261, 0.0713, 475.485552072525)
(11, 69.452413608376645, 0.0715, 519.5080618858337)
(12, 69.322931214286754, 0.0719, 563.6987800598145)
(13, 69.192743720133166, 0.0739, 605.1081631183624)
(14, 69.067459927667869, 0.068, 647.6907091140747)
(15, 68.923553613083129, 0.0692, 690.3881850242615)
(16, 68.839071612439341, 0.0703, 733.1563739776611)
(17, 68.722700986457738, 0.0681, 777.8696110248566)
(18, 68.678937277372796, 0.0689, 816.0630140304565)
(19, 68.582703085232026, 0.0677, 860.2521939277649)
done.
