denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.050000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.915526647695145, 0.1049, 58.89323306083679)
(1, 74.745092964237287, 0.088, 117.59262800216675)
(2, 72.777037237658021, 0.0787, 176.5904951095581)
(3, 71.177430050984796, 0.072, 235.42017197608948)
(4, 70.032200261684537, 0.0686, 294.13583493232727)
(5, 69.114074535162146, 0.0646, 353.0415070056915)
(6, 68.366745007688692, 0.061, 411.94237995147705)
(7, 67.826637043650024, 0.0594, 471.000727891922)
(8, 67.355723925832805, 0.0577, 529.9879078865051)
(9, 66.96089017243041, 0.0531, 588.8851940631866)
(10, 66.650984892882235, 0.0522, 647.778981924057)
(11, 66.375939162270569, 0.0542, 706.5834059715271)
(12, 66.116339310566403, 0.0532, 765.3463389873505)
(13, 65.945423034957045, 0.0529, 824.1100380420685)
(14, 65.748121624757033, 0.0481, 882.8976159095764)
(15, 65.631915286798943, 0.0492, 941.8024048805237)
(16, 65.445757337421938, 0.0505, 1000.5350949764252)
(17, 65.341621856716642, 0.0464, 1059.333703994751)
(18, 65.209425338884913, 0.0476, 1118.0129699707031)
(19, 65.070026360582062, 0.0466, 1176.7014820575714)
(20, 64.987584194961116, 0.0444, 1235.2807309627533)
(21, 64.883266673590128, 0.044, 1294.0762059688568)
(22, 64.818347082311973, 0.0433, 1352.827693939209)
(23, 64.703718490277026, 0.0439, 1411.5102269649506)
(24, 64.629812219472583, 0.0441, 1470.3989779949188)
(25, 64.57905070947038, 0.0404, 1529.0155889987946)
(26, 64.493413837232083, 0.0427, 1587.793762922287)
(27, 64.453684937626932, 0.0424, 1646.6062309741974)
(28, 64.384241298615095, 0.0387, 1705.2795810699463)
(29, 64.350412862754027, 0.0384, 1764.2323820590973)
done.
