denoising autoencoder, full feedback
epochs = 20
hiddens = 200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 89.450249044484195, 0.1002, 18.046497106552124)
(1, 78.204723181194083, 0.0881, 35.46783709526062)
(2, 75.373236567866087, 0.0819, 53.040083169937134)
(3, 73.547542409937975, 0.0785, 71.17356705665588)
(4, 72.381082357640906, 0.0746, 89.63134217262268)
(5, 71.555323498322323, 0.0773, 107.01497316360474)
(6, 70.953369265715807, 0.0779, 124.35783219337463)
(7, 70.522957493781163, 0.077, 141.54957509040833)
(8, 70.223066134634252, 0.071, 160.32608222961426)
(9, 69.874688169468456, 0.0692, 202.57788014411926)
(10, 69.687103313610095, 0.0725, 245.73540019989014)
(11, 69.520036651707912, 0.0714, 287.28589820861816)
(12, 69.334113832607358, 0.0709, 331.309855222702)
(13, 69.208004695202789, 0.0675, 374.1716060638428)
(14, 69.082706661433306, 0.0657, 415.8767900466919)
(15, 68.991475134458085, 0.0641, 458.69978618621826)
(16, 68.896213319413903, 0.0692, 499.0752022266388)
(17, 68.858824602388793, 0.0674, 541.831845998764)
(18, 68.733706952714655, 0.0661, 584.4575231075287)
(19, 68.660037330015413, 0.0654, 625.1929590702057)
done.
