denoising autoencoder, full feedback
epochs = 20
hiddens = 200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 89.364953930310278, 0.0973, 17.69048810005188)
(1, 78.034308224465192, 0.0896, 35.2702100276947)
(2, 75.117744657156734, 0.0818, 53.04341006278992)
(3, 73.36485405305649, 0.0777, 70.93945503234863)
(4, 72.272252616745689, 0.0758, 87.4723870754242)
(5, 71.491339548675555, 0.0751, 104.52193903923035)
(6, 70.909047677225161, 0.0756, 122.03526520729065)
(7, 70.458346973531107, 0.0727, 139.54723119735718)
(8, 70.106765028455854, 0.0698, 157.043386220932)
(9, 69.805772832429668, 0.0713, 174.5133500099182)
(10, 69.583803310457625, 0.0695, 192.37647700309753)
(11, 69.363006566336068, 0.0724, 210.49953818321228)
(12, 69.269046046439954, 0.0709, 229.51567721366882)
(13, 69.046866036074562, 0.0665, 247.0534541606903)
(14, 68.967037488936626, 0.0689, 264.4776301383972)
(15, 68.822713442256301, 0.0701, 282.4923460483551)
(16, 68.748270586972751, 0.0686, 300.5156271457672)
(17, 68.660311454624903, 0.0714, 318.599974155426)
(18, 68.561576311246711, 0.0683, 336.49433422088623)
(19, 68.479709178720171, 0.0691, 353.30856704711914)
done.
