denoising autoencoder, full feedback
epochs = 20
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.40738434756878, 0.0801, 57.146146059036255)
(1, 72.460065576715266, 0.0703, 112.90867400169373)
(2, 70.063848897901181, 0.062, 166.50668811798096)
(3, 68.577173216226797, 0.0577, 219.9745330810547)
(4, 67.680310809934198, 0.0556, 273.42931509017944)
(5, 67.007217300679386, 0.0517, 326.9625542163849)
(6, 66.510855690971553, 0.0492, 380.4206600189209)
(7, 66.108667003078878, 0.0468, 433.94219517707825)
(8, 65.766873866545112, 0.0426, 487.5254120826721)
(9, 65.500384754853812, 0.0437, 541.0716919898987)
(10, 65.293177658992704, 0.0428, 594.5932440757751)
(11, 65.109351308166282, 0.0435, 648.0871450901031)
(12, 64.948353575663475, 0.0401, 701.6851091384888)
(13, 64.782855696520556, 0.0391, 755.1545231342316)
(14, 64.717319693990731, 0.0392, 808.9667191505432)
(15, 64.576363643226699, 0.0392, 866.1029031276703)
(16, 64.473933758870658, 0.038, 923.1580011844635)
(17, 64.373932811609635, 0.0383, 980.2228410243988)
(18, 64.303155284160013, 0.037, 1037.3994581699371)
(19, 64.245790888017552, 0.038, 1094.3586461544037)
done.
