denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.050000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.895457480994565, 0.1026, 59.305153131484985)
(1, 74.739924331069318, 0.0894, 118.64709210395813)
(2, 72.692152811381774, 0.0783, 177.92187213897705)
(3, 71.177805898960059, 0.074, 237.19485998153687)
(4, 69.986463542673619, 0.069, 296.60413217544556)
(5, 69.035249735461605, 0.0637, 355.95431900024414)
(6, 68.325606158667256, 0.0623, 415.23357009887695)
(7, 67.751971987257065, 0.0593, 474.3311929702759)
(8, 67.354331467535118, 0.0559, 533.5917520523071)
(9, 66.980829683681094, 0.0565, 593.0515780448914)
(10, 66.684634781657607, 0.0554, 652.3181161880493)
(11, 66.415764464169584, 0.0524, 711.6207041740417)
(12, 66.161880435021914, 0.0532, 770.9012861251831)
(13, 65.938180021971789, 0.052, 830.3316581249237)
(14, 65.768128280952325, 0.0512, 889.6566271781921)
(15, 65.599854645127209, 0.0502, 949.0149371623993)
(16, 65.470194309010196, 0.0499, 1008.260626077652)
(17, 65.324440812411822, 0.0503, 1067.7827711105347)
(18, 65.223989633398347, 0.0461, 1127.2551679611206)
(19, 65.132548268416741, 0.045, 1186.5794351100922)
(20, 65.029202027205045, 0.0489, 1245.9510831832886)
(21, 64.93474761035344, 0.045, 1305.4208750724792)
(22, 64.82687812911054, 0.0457, 1364.7356970310211)
(23, 64.752469572710368, 0.0414, 1424.0058159828186)
(24, 64.663318515804278, 0.044, 1483.3004500865936)
(25, 64.601747106523646, 0.043, 1542.6402640342712)
(26, 64.550917761726112, 0.0436, 1601.8379080295563)
(27, 64.473675061930109, 0.0436, 1661.198678970337)
(28, 64.392700585348408, 0.0396, 1719.9700150489807)
(29, 64.339846947703563, 0.0386, 1779.2671711444855)
done.
