denoising autoencoder, full feedback
epochs = 20
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.25574671866049, 0.0862, 56.35842704772949)
(1, 72.26381755556082, 0.0703, 113.45150709152222)
(2, 69.814219994915334, 0.0614, 170.4369330406189)
(3, 68.482162004252231, 0.0546, 227.36013388633728)
(4, 67.581305965119327, 0.0541, 283.97392106056213)
(5, 66.87296303360408, 0.0492, 340.6300868988037)
(6, 66.374395751845412, 0.0507, 397.41116189956665)
(7, 66.016748272665083, 0.0477, 453.82026505470276)
(8, 65.708112846425507, 0.0456, 510.72099709510803)
(9, 65.441892716296152, 0.0455, 567.5936880111694)
(10, 65.237407089247426, 0.0444, 624.3156509399414)
(11, 65.104243678093695, 0.0419, 681.06702709198)
(12, 64.929257800707859, 0.0391, 737.3599829673767)
(13, 64.789708513106845, 0.0397, 794.433914899826)
(14, 64.666733060794385, 0.0385, 851.4016170501709)
(15, 64.567037340126589, 0.0377, 908.6278479099274)
(16, 64.441189062861895, 0.0375, 965.6509029865265)
(17, 64.40361651983865, 0.0378, 1022.6196880340576)
(18, 64.315153534014485, 0.0381, 1079.8774440288544)
(19, 64.228039346419735, 0.0348, 1136.958587884903)
done.
