denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.180000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.107282406903948, 0.0783, 35.98388195037842)
(1, 71.319031500789364, 0.0625, 71.42484402656555)
(2, 69.115039093308297, 0.0588, 107.3927948474884)
(3, 67.963397956772894, 0.0521, 143.0888228416443)
(4, 67.280054647900585, 0.0517, 178.99531388282776)
(5, 66.785016999879602, 0.0484, 214.40264201164246)
(6, 66.414169694766002, 0.0468, 250.21800899505615)
(7, 66.13256049582084, 0.0448, 286.0388238430023)
(8, 65.961869113615776, 0.0441, 321.59119486808777)
(9, 65.792165490582335, 0.0419, 357.43879103660583)
(10, 65.646223913227047, 0.0427, 393.05217599868774)
(11, 65.47936295598555, 0.044, 428.919065952301)
(12, 65.395227621295518, 0.0435, 464.43923783302307)
(13, 65.297295204235411, 0.0377, 500.4011068344116)
(14, 65.195827200946539, 0.0392, 535.8557188510895)
(15, 65.083829522955142, 0.0404, 571.6842029094696)
(16, 65.06845042185239, 0.0396, 607.2906799316406)
(17, 64.98597810344188, 0.0398, 643.1798179149628)
(18, 64.956843317495071, 0.038, 678.9477078914642)
(19, 64.891491255115398, 0.0391, 714.6165318489075)
done.
