denoising autoencoder, full feedback
epochs = 20
hiddens = 1500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.021567469821036, 0.0812, 74.73420214653015)
(1, 72.21107627997651, 0.069, 149.71690607070923)
(2, 69.853920458271688, 0.0599, 224.61745810508728)
(3, 68.434895045162577, 0.0568, 299.46148204803467)
(4, 67.494939426286223, 0.0523, 374.3073160648346)
(5, 66.840474217856894, 0.0497, 448.8994300365448)
(6, 66.332224054437063, 0.047, 523.7043130397797)
(7, 65.956079429298015, 0.0441, 598.6432740688324)
(8, 65.640490143559077, 0.0437, 673.5416209697723)
(9, 65.397276578316607, 0.042, 748.341295003891)
(10, 65.161842471762554, 0.0421, 823.3139791488647)
(11, 64.984764444508045, 0.0395, 898.1788461208344)
(12, 64.796664045459096, 0.0381, 972.9469041824341)
(13, 64.680186598162848, 0.0385, 1047.8431050777435)
(14, 64.546426828827848, 0.0373, 1122.6946671009064)
(15, 64.419932777926803, 0.0377, 1197.5350749492645)
(16, 64.29537486501296, 0.0353, 1272.2201340198517)
(17, 64.216813671301864, 0.0351, 1347.0243620872498)
(18, 64.137288779054302, 0.0348, 1421.758313179016)
(19, 64.060841123493731, 0.0343, 1496.4466309547424)
done.
