denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.120000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.818257513352989, 0.0813, 37.12293601036072)
(1, 72.520106889198445, 0.0703, 74.0554780960083)
(2, 69.934188740405347, 0.0649, 110.84718203544617)
(3, 68.519552273563008, 0.0587, 147.98437905311584)
(4, 67.646344841372965, 0.0599, 184.93868207931519)
(5, 67.040825827405044, 0.0559, 221.9247510433197)
(6, 66.604098607827254, 0.0526, 258.9503481388092)
(7, 66.286645295678795, 0.0517, 295.74704813957214)
(8, 66.002731305600008, 0.0475, 332.604877948761)
(9, 65.796052947562544, 0.0481, 369.7213611602783)
(10, 65.639461425428919, 0.0472, 406.57484912872314)
(11, 65.491728638046496, 0.0449, 443.35079407691956)
(12, 65.306444063708128, 0.0448, 480.3791010379791)
(13, 65.21611608955466, 0.0445, 517.3846399784088)
(14, 65.129828308672487, 0.0449, 554.4375660419464)
(15, 65.039120052005728, 0.0414, 591.3458881378174)
(16, 64.960764252087515, 0.042, 628.1970269680023)
(17, 64.873416317989708, 0.0419, 665.238007068634)
(18, 64.829765127174625, 0.0405, 702.0713059902191)
(19, 64.763948301872304, 0.0419, 738.4423770904541)
done.
