denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.888111491745072, 0.0797, 50.15659999847412)
(1, 53.24400903892937, 0.073, 100.54231214523315)
(2, 52.682293000185233, 0.0698, 151.16019701957703)
(3, 52.369998538171899, 0.0665, 201.39162015914917)
(4, 52.147167565903402, 0.0615, 251.8165740966797)
(5, 51.970867777493773, 0.0593, 302.37898302078247)
(6, 51.823430499129756, 0.0571, 352.95520401000977)
(7, 51.696179285726416, 0.0554, 402.9982941150665)
(8, 51.584326353026981, 0.0542, 453.2733860015869)
(9, 51.484825510101956, 0.0529, 503.5718832015991)
(10, 51.39546482962475, 0.0511, 554.1391479969025)
(11, 51.31455031533492, 0.0501, 604.4455800056458)
(12, 51.240794291962814, 0.0488, 655.0398261547089)
(13, 51.173215151385236, 0.048, 705.1704330444336)
(14, 51.11102446775466, 0.0473, 755.559855222702)
(15, 51.053557751227444, 0.047, 805.8446412086487)
(16, 51.000248481783707, 0.0463, 856.3070120811462)
(17, 50.950615864124693, 0.0445, 906.6939551830292)
(18, 50.904251981769349, 0.0441, 957.1148600578308)
(19, 50.860806294293148, 0.0439, 1007.3159739971161)
(20, 50.819972581981183, 0.0433, 1057.6289811134338)
(21, 50.781482221314668, 0.0424, 1107.9188861846924)
(22, 50.7450998822396, 0.0422, 1158.1102230548859)
(23, 50.71061855552896, 0.0416, 1208.743301153183)
(24, 50.677855901531146, 0.0414, 1259.0723061561584)
(25, 50.646653796536249, 0.0408, 1309.3344781398773)
(26, 50.616877909803023, 0.0406, 1359.7883009910583)
(27, 50.588415537913463, 0.0406, 1410.3385050296783)
(28, 50.561171723796363, 0.0398, 1460.5561730861664)
(29, 50.53506337477733, 0.0395, 1510.7439031600952)
done.
