denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.050000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.908745463116134, 0.1044, 55.376157999038696)
(1, 74.75523329685484, 0.0875, 110.8092188835144)
(2, 72.733194968903774, 0.081, 170.03528594970703)
(3, 71.155914930094269, 0.0699, 229.33355689048767)
(4, 70.004953005508085, 0.0655, 288.69677686691284)
(5, 69.049616199357402, 0.0633, 347.9493749141693)
(6, 68.325371850033292, 0.0621, 407.15199303627014)
(7, 67.78580803201605, 0.0595, 466.39933586120605)
(8, 67.354240854477396, 0.0559, 525.6517469882965)
(9, 66.950799535614266, 0.0562, 584.8626999855042)
(10, 66.678876502592558, 0.0533, 644.0547389984131)
(11, 66.344002964348363, 0.055, 703.3509080410004)
(12, 66.129856130083354, 0.0522, 762.4513719081879)
(13, 65.94251846235251, 0.0486, 821.7013008594513)
(14, 65.775512305937028, 0.0505, 881.0340559482574)
(15, 65.598431012569108, 0.0502, 940.4464750289917)
(16, 65.433401337244021, 0.047, 999.7730588912964)
(17, 65.350930345090816, 0.0457, 1059.208323955536)
(18, 65.208351793143962, 0.0475, 1118.624666929245)
(19, 65.092872337101312, 0.0469, 1177.9147288799286)
(20, 64.998532186276691, 0.0479, 1237.1421868801117)
(21, 64.891657621657828, 0.0445, 1296.3957438468933)
(22, 64.827968267274002, 0.0423, 1355.5788760185242)
(23, 64.718410190321762, 0.045, 1415.0646789073944)
(24, 64.649043747927323, 0.0441, 1474.295096874237)
(25, 64.579542307669129, 0.0435, 1533.431478023529)
(26, 64.53687785564621, 0.0425, 1592.7259049415588)
(27, 64.441336446219196, 0.0425, 1651.9341819286346)
(28, 64.381877019791801, 0.0415, 1711.1845359802246)
(29, 64.316728016339155, 0.0385, 1770.5981030464172)
done.
