denoising autoencoder, full feedback
epochs = 20
hiddens = 500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.875209547425726, 0.087, 40.043997049331665)
(1, 73.538632202695226, 0.0774, 79.93172001838684)
(2, 70.849840055283238, 0.0688, 119.61104893684387)
(3, 69.384576815375311, 0.0649, 159.53613901138306)
(4, 68.419423256323199, 0.0616, 199.32350993156433)
(5, 67.801485271916079, 0.0611, 239.56548190116882)
(6, 67.274638935389163, 0.0571, 279.5472149848938)
(7, 66.875343203796604, 0.0557, 319.55807304382324)
(8, 66.58479750625763, 0.056, 360.0071609020233)
(9, 66.342668279689022, 0.0531, 399.4933078289032)
(10, 66.128658200316039, 0.0527, 439.7186019420624)
(11, 65.93445556407157, 0.0528, 479.9525148868561)
(12, 65.819815881557716, 0.0533, 519.8329620361328)
(13, 65.678968664901959, 0.0485, 559.7455179691315)
(14, 65.589346414211349, 0.0479, 599.781506061554)
(15, 65.478982021712199, 0.0489, 639.7625348567963)
(16, 65.387989640467737, 0.0479, 679.375895023346)
(17, 65.274705069517779, 0.0463, 719.5383498668671)
(18, 65.207283080198934, 0.0483, 759.5084030628204)
(19, 65.1595438278286, 0.0481, 799.3381378650665)
done.
