denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.250000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.358069134380059, 0.076, 34.902620792388916)
(1, 70.958911418491667, 0.0572, 69.80994081497192)
(2, 68.841661071643415, 0.0532, 104.74343490600586)
(3, 67.846934824303219, 0.0525, 139.55842995643616)
(4, 67.290532492735878, 0.0481, 174.46309280395508)
(5, 66.849588702498707, 0.0443, 209.44610595703125)
(6, 66.50550281372935, 0.0467, 244.33760380744934)
(7, 66.276709348286616, 0.043, 279.17202281951904)
(8, 66.11232136402441, 0.0424, 314.15346097946167)
(9, 65.959593199370673, 0.0417, 348.59783601760864)
(10, 65.808145055990025, 0.0417, 383.4408679008484)
(11, 65.680853231593801, 0.0405, 418.3737440109253)
(12, 65.609610734658531, 0.0405, 453.29276990890503)
(13, 65.50719808480352, 0.0394, 488.3495647907257)
(14, 65.430605635355022, 0.0362, 523.3003008365631)
(15, 65.36735936436834, 0.0373, 558.209312915802)
(16, 65.31508816549136, 0.0387, 593.0809788703918)
(17, 65.250734375033801, 0.0388, 628.0049138069153)
(18, 65.181193569429666, 0.0392, 663.0996990203857)
(19, 65.125947790849366, 0.0364, 698.0042848587036)
done.
