denoising autoencoder, full feedback
epochs = 20
hiddens = 1200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.50974220646539, 0.0837, 60.939924001693726)
(1, 72.227385778165825, 0.0678, 122.18607020378113)
(2, 69.837251453658823, 0.0633, 183.4784700870514)
(3, 68.474644686986096, 0.0565, 244.68915915489197)
(4, 67.581728757046605, 0.0547, 305.5736520290375)
(5, 66.87007393041938, 0.0474, 369.8343060016632)
(6, 66.416808703576336, 0.0475, 433.892765045166)
(7, 66.052004487496106, 0.0458, 498.08566212654114)
(8, 65.722706751998786, 0.0437, 562.1958611011505)
(9, 65.45041475556333, 0.0432, 626.3361639976501)
(10, 65.218131263880295, 0.042, 690.6392831802368)
(11, 65.03409895653823, 0.0411, 754.7505149841309)
(12, 64.837164449360174, 0.0396, 818.900374174118)
(13, 64.691824452703216, 0.0388, 883.2112920284271)
(14, 64.575585993142155, 0.0385, 947.353157043457)
(15, 64.455030799802799, 0.0359, 1011.6999189853668)
(16, 64.353078247026545, 0.0344, 1075.8008720874786)
(17, 64.223622078963942, 0.0352, 1140.0205080509186)
(18, 64.216557398073547, 0.0367, 1204.1010789871216)
(19, 64.119211678215947, 0.0342, 1268.3097610473633)
done.
