denoising autoencoder, full feedback
epochs = 20
hiddens = 500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.828787185596426, 0.0924, 39.88206505775452)
(1, 73.585637739389583, 0.0769, 79.61699295043945)
(2, 70.921840176358643, 0.072, 119.86496901512146)
(3, 69.352015815395063, 0.0687, 159.59556698799133)
(4, 68.34810640561858, 0.063, 199.32136607170105)
(5, 67.679610181116928, 0.0597, 239.217187166214)
(6, 67.175395085186835, 0.0575, 278.79756212234497)
(7, 66.760608343653928, 0.057, 319.30626106262207)
(8, 66.497587660794267, 0.0539, 358.9713809490204)
(9, 66.245259008906714, 0.0536, 399.07562708854675)
(10, 66.036119817951686, 0.0514, 438.5521321296692)
(11, 65.870936189253641, 0.0556, 478.3222510814667)
(12, 65.744373904970772, 0.0501, 517.4122121334076)
(13, 65.61168339931568, 0.0481, 557.7504620552063)
(14, 65.494900188064605, 0.0484, 597.7514431476593)
(15, 65.388971637538106, 0.05, 637.7411110401154)
(16, 65.316941704457946, 0.0469, 677.5793740749359)
(17, 65.208105191358698, 0.0468, 717.426628112793)
(18, 65.166625683899568, 0.0465, 757.4656131267548)
(19, 65.082462505911622, 0.0473, 797.3366351127625)
done.
