denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.140000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.467197787683986, 0.0795, 35.12903690338135)
(1, 72.01394363493452, 0.0685, 70.35903596878052)
(2, 69.482705246672253, 0.0588, 105.63412690162659)
(3, 68.254997612584503, 0.0539, 140.68543195724487)
(4, 67.447204411362776, 0.0522, 175.98478484153748)
(5, 66.9005726478822, 0.0463, 211.31240487098694)
(6, 66.507729226675622, 0.0483, 246.40394687652588)
(7, 66.182668648865814, 0.0461, 281.67267894744873)
(8, 65.939533740645075, 0.045, 316.9022719860077)
(9, 65.749365628130008, 0.0432, 352.1026940345764)
(10, 65.56750478598309, 0.0431, 387.40955090522766)
(11, 65.444901730252127, 0.0391, 422.4984428882599)
(12, 65.321785022737131, 0.0405, 457.67991185188293)
(13, 65.237268266355031, 0.0408, 492.97719502449036)
(14, 65.109008753850887, 0.0389, 528.1690390110016)
(15, 65.018808911075652, 0.0402, 563.3696570396423)
(16, 64.936874726006735, 0.0399, 598.6769258975983)
(17, 64.908885215835966, 0.0386, 633.8347928524017)
(18, 64.826571958816018, 0.0391, 669.0134780406952)
(19, 64.755587054173787, 0.0382, 704.1462938785553)
done.
