denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.286441904273154, 0.078, 66.11412215232849)
(1, 52.974970816461671, 0.0706, 132.23255014419556)
(2, 52.466534942896267, 0.0668, 195.55856204032898)
(3, 52.18083748954156, 0.0637, 258.68092107772827)
(4, 51.975890588938384, 0.061, 321.43492102622986)
(5, 51.812440756933221, 0.058, 384.4381151199341)
(6, 51.674534268465152, 0.055, 447.6048140525818)
(7, 51.554451238585827, 0.0533, 510.5772650241852)
(8, 51.447927277251324, 0.0507, 573.5624301433563)
(9, 51.352248579732695, 0.0494, 636.5934910774231)
(10, 51.265502997432463, 0.0483, 699.1807541847229)
(11, 51.186267377739746, 0.047, 761.934201002121)
(12, 51.113452473305991, 0.0458, 824.9542660713196)
(13, 51.046210243525493, 0.0441, 887.8755459785461)
(14, 50.983877425625565, 0.0434, 950.7608811855316)
(15, 50.925926420248885, 0.043, 1013.8981130123138)
(16, 50.871916767872904, 0.0416, 1076.8082230091095)
(17, 50.821460615501657, 0.041, 1139.6580200195312)
(18, 50.77420804040846, 0.0404, 1202.8281290531158)
(19, 50.729845203479755, 0.04, 1265.897912979126)
(20, 50.68809335835077, 0.0395, 1328.6901609897614)
(21, 50.648704473515608, 0.0393, 1391.4020771980286)
(22, 50.611456675204074, 0.0384, 1454.386952161789)
(23, 50.576151391016502, 0.0381, 1517.2692551612854)
(24, 50.542611111843421, 0.0375, 1580.109750032425)
(25, 50.510677270372788, 0.0367, 1642.998085975647)
(26, 50.480208279694708, 0.0362, 1705.8939151763916)
(27, 50.451077611679572, 0.0354, 1768.803915977478)
(28, 50.423171874196562, 0.0348, 1831.6503009796143)
(29, 50.396389062031204, 0.0349, 1894.5797731876373)
(30, 50.370637295986391, 0.0347, 1957.6565670967102)
(31, 50.345834386529582, 0.0342, 2020.5623362064362)
(32, 50.321908163533443, 0.0336, 2083.4815480709076)
(33, 50.298796585006095, 0.0337, 2146.53532910347)
(34, 50.276446519625907, 0.033, 2209.491217136383)
(35, 50.254811572093416, 0.0328, 2272.500751018524)
(36, 50.233850110766518, 0.0325, 2335.3374722003937)
(37, 50.213523921710738, 0.0323, 2398.25213098526)
(38, 50.193797336168743, 0.0319, 2461.167392015457)
(39, 50.174636688998618, 0.0316, 2524.0529470443726)
(40, 50.15601007420949, 0.0315, 2587.11142206192)
(41, 50.137887384228968, 0.0311, 2650.1366431713104)
(42, 50.120240562545789, 0.0312, 2713.2352151870728)
(43, 50.103043902728793, 0.0309, 2776.25705909729)
(44, 50.086274184792963, 0.0308, 2839.3759911060333)
(45, 50.069910565915428, 0.0309, 2902.3114161491394)
(46, 50.053934321883318, 0.0308, 2965.2103271484375)
(47, 50.03832851903401, 0.0306, 3028.2846970558167)
(48, 50.023077641151737, 0.0304, 3091.1155140399933)
(49, 50.008167273191333, 0.0303, 3154.059942007065)
done.
