denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.140000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.551956306694152, 0.0879, 35.859095096588135)
(1, 72.130108858050846, 0.0679, 71.7606680393219)
(2, 69.599154323436139, 0.062, 107.85491299629211)
(3, 68.297541887998221, 0.0557, 143.64366698265076)
(4, 67.468049239751537, 0.0533, 179.51967000961304)
(5, 66.893472258914187, 0.051, 215.38870096206665)
(6, 66.521034878286585, 0.0496, 251.2753529548645)
(7, 66.189648612496015, 0.047, 287.2302439212799)
(8, 65.956468194617244, 0.0485, 322.7674639225006)
(9, 65.737364637830893, 0.0458, 358.7449369430542)
(10, 65.575467692818506, 0.0445, 394.96272897720337)
(11, 65.431948766783833, 0.0457, 430.96467995643616)
(12, 65.290137433857851, 0.0427, 466.89108896255493)
(13, 65.185154624972498, 0.0415, 502.9768340587616)
(14, 65.091937135278883, 0.0417, 538.9269490242004)
(15, 64.995308201731092, 0.0383, 575.027302980423)
(16, 64.927102069760934, 0.0408, 610.9271991252899)
(17, 64.848380431535972, 0.0401, 646.8531091213226)
(18, 64.790317854635006, 0.0414, 682.9223461151123)
(19, 64.754398954170227, 0.0392, 718.9555740356445)
done.
