denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.160000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.303067217532728, 0.0783, 34.78915596008301)
(1, 71.690547288574791, 0.0675, 69.89615201950073)
(2, 69.330785838301097, 0.061, 104.46527194976807)
(3, 68.036448626259499, 0.0525, 139.3530158996582)
(4, 67.350046222228826, 0.0503, 174.02389001846313)
(5, 66.796850077539418, 0.0489, 208.65761804580688)
(6, 66.435797544102556, 0.0456, 243.7780659198761)
(7, 66.120061119949341, 0.0447, 278.49159002304077)
(8, 65.905398725827766, 0.0456, 313.4438419342041)
(9, 65.716916868983873, 0.0444, 348.16790199279785)
(10, 65.552023794495724, 0.0422, 383.25264286994934)
(11, 65.385037654605838, 0.0443, 418.0409939289093)
(12, 65.285074495801837, 0.0437, 452.60079288482666)
(13, 65.203741627547856, 0.0412, 487.4863848686218)
(14, 65.118295482490225, 0.0414, 522.2377970218658)
(15, 64.999794119868341, 0.0394, 557.3743019104004)
(16, 64.948194663135538, 0.0408, 591.6833219528198)
(17, 64.883147712268936, 0.0387, 626.2036650180817)
(18, 64.829667048184831, 0.0404, 660.6406009197235)
(19, 64.781149863452612, 0.0378, 695.2760128974915)
done.
