denoising autoencoder, full feedback
epochs = 20
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.318233840444989, 0.0843, 57.66351795196533)
(1, 72.426821723340794, 0.0669, 115.19206309318542)
(2, 69.965154034841277, 0.0612, 172.89038610458374)
(3, 68.490280953150858, 0.0563, 230.45181798934937)
(4, 67.543352717605146, 0.0541, 288.1815450191498)
(5, 66.915337685970101, 0.0525, 345.98816895484924)
(6, 66.424142414234709, 0.0483, 403.6272859573364)
(7, 66.013098799221865, 0.0494, 458.63404607772827)
(8, 65.739446143161302, 0.0481, 512.4101040363312)
(9, 65.47548235728604, 0.0439, 566.1224448680878)
(10, 65.258928591654836, 0.0444, 619.8309569358826)
(11, 65.085523402770065, 0.0432, 673.5674130916595)
(12, 64.923327848224886, 0.0413, 727.2500228881836)
(13, 64.783216783411532, 0.042, 780.8396060466766)
(14, 64.707983870175738, 0.042, 834.7418580055237)
(15, 64.564996229628051, 0.0396, 888.3612880706787)
(16, 64.472165616164631, 0.0395, 942.0862009525299)
(17, 64.393793399739934, 0.0385, 995.8411140441895)
(18, 64.303669511427316, 0.0371, 1049.5619659423828)
(19, 64.231777197379856, 0.0357, 1103.2759928703308)
done.
