denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.050000
epoch, cost, error_rate, time
(0, 62.688854286246141, 0.0768, 62.62972688674927)
(1, 58.202107392946587, 0.0692, 125.49045395851135)
(2, 57.477439274032854, 0.0631, 188.25658106803894)
(3, 56.975143665777907, 0.0558, 250.92178988456726)
(4, 56.59347019675053, 0.0572, 313.38335394859314)
(5, 56.254433600876681, 0.0527, 376.18923592567444)
(6, 55.963312197825267, 0.0493, 438.8535439968109)
(7, 55.743366085394541, 0.0485, 501.7423520088196)
(8, 55.526399416288299, 0.0444, 564.447005033493)
(9, 55.344578476164074, 0.0429, 627.3881938457489)
(10, 55.179403505462382, 0.0444, 690.089861869812)
(11, 55.020133371583825, 0.0433, 752.8166689872742)
(12, 54.912550195360964, 0.0421, 815.5228040218353)
(13, 54.783959867604068, 0.0415, 878.1516919136047)
(14, 54.707300849568774, 0.0404, 940.9636218547821)
(15, 54.617958590013721, 0.0391, 1003.6344089508057)
(16, 54.548561008908393, 0.0399, 1066.4954500198364)
(17, 54.468820302925188, 0.0387, 1129.1320128440857)
(18, 54.415285652331413, 0.0376, 1191.8709218502045)
(19, 54.362406004616744, 0.0372, 1254.602350950241)
(20, 54.294183303438089, 0.0364, 1317.2967720031738)
(21, 54.243408710021477, 0.0362, 1380.0881938934326)
(22, 54.192433120546582, 0.0368, 1443.1077098846436)
(23, 54.137875745944001, 0.037, 1505.9192478656769)
(24, 54.096478032043144, 0.0357, 1568.675045967102)
(25, 54.055517992742324, 0.035, 1631.4531018733978)
(26, 54.023525141820613, 0.0357, 1694.0126960277557)
(27, 53.985346407200048, 0.0361, 1756.7475938796997)
(28, 53.946524677121268, 0.0338, 1819.437371969223)
(29, 53.920443676314676, 0.0336, 1882.266382932663)
(30, 53.881057432480354, 0.0331, 1945.066663980484)
(31, 53.852724621024507, 0.0328, 2007.9415130615234)
(32, 53.818327132220418, 0.0323, 2070.7178699970245)
(33, 53.802948560006378, 0.0332, 2133.3142619132996)
(34, 53.77889482075733, 0.0311, 2196.3658289909363)
(35, 53.754113167972513, 0.0332, 2259.168561935425)
(36, 53.730534637226128, 0.0318, 2322.0253009796143)
(37, 53.692648027183161, 0.0298, 2384.809730052948)
(38, 53.670717191675422, 0.0295, 2447.6315438747406)
(39, 53.657129282172981, 0.0307, 2510.597878932953)
(40, 53.626263909821631, 0.0289, 2573.311539888382)
(41, 53.619694064695601, 0.0296, 2636.2327308654785)
(42, 53.600016069851677, 0.0295, 2698.9937160015106)
(43, 53.582963422630016, 0.0309, 2761.7826919555664)
(44, 53.555074490346669, 0.0286, 2824.5369939804077)
(45, 53.544248745491799, 0.0298, 2887.234292984009)
(46, 53.521279771158468, 0.0288, 2950.0599389076233)
(47, 53.511360357152959, 0.0281, 3012.727558851242)
(48, 53.505195281849474, 0.0275, 3075.528632879257)
(49, 53.484036836016969, 0.0286, 3138.3098759651184)
done.
