denoising autoencoder, full feedback
epochs = 20
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.327458006569316, 0.088, 55.47370910644531)
(1, 72.443027612499378, 0.0696, 110.18449401855469)
(2, 70.022673712035242, 0.0628, 163.87246799468994)
(3, 68.592297897234531, 0.0567, 217.53138995170593)
(4, 67.643716891343573, 0.0551, 271.19894003868103)
(5, 67.038536272439359, 0.0517, 325.08563208580017)
(6, 66.467205358278164, 0.0475, 378.579519033432)
(7, 66.084701636983098, 0.0468, 432.25189208984375)
(8, 65.803803246744494, 0.0453, 485.8711431026459)
(9, 65.486541271508301, 0.0443, 539.899934053421)
(10, 65.340895394601745, 0.0422, 593.4018630981445)
(11, 65.138077227094897, 0.041, 647.0621070861816)
(12, 64.956410768959657, 0.0404, 700.7750470638275)
(13, 64.806920433232335, 0.0401, 754.4005000591278)
(14, 64.684533674002765, 0.0387, 810.6415610313416)
(15, 64.593992925835465, 0.039, 869.9060790538788)
(16, 64.467465397000879, 0.0383, 929.0670411586761)
(17, 64.395522791209601, 0.0377, 987.7571351528168)
(18, 64.297917179934558, 0.0359, 1046.4488871097565)
(19, 64.211042579031314, 0.037, 1105.1125240325928)
done.
