denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.140000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.441919587377512, 0.078, 34.848588943481445)
(1, 71.989735670033895, 0.064, 69.23703503608704)
(2, 69.458794924551654, 0.0596, 104.15668511390686)
(3, 68.218332341055344, 0.0575, 139.01703715324402)
(4, 67.419936723447293, 0.0531, 174.03382015228271)
(5, 66.856874453855241, 0.0505, 208.8586699962616)
(6, 66.465116968448655, 0.0488, 243.77565813064575)
(7, 66.150485548436535, 0.0455, 278.8327519893646)
(8, 65.893733695799668, 0.0462, 313.6093440055847)
(9, 65.706231639290067, 0.0444, 348.71349906921387)
(10, 65.559189227474491, 0.0442, 383.5085971355438)
(11, 65.367802575273572, 0.0409, 418.5573060512543)
(12, 65.261346196390832, 0.04, 453.44661808013916)
(13, 65.173053974449047, 0.0409, 488.24005603790283)
(14, 65.082914379099165, 0.041, 523.1744511127472)
(15, 64.990922226305969, 0.0411, 557.9733271598816)
(16, 64.895153735948952, 0.0383, 593.0191171169281)
(17, 64.846318724817394, 0.0367, 627.7509281635284)
(18, 64.791740713245375, 0.038, 662.6641061306)
(19, 64.711417438311059, 0.0369, 697.4390749931335)
done.
