denoising autoencoder, full feedback
epochs = 30
hiddens = 4000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 96.283619237859241, 0.0846, 173.4324688911438)
(1, 73.938836125498511, 0.0697, 346.8850600719452)
(2, 71.038758990866611, 0.0599, 520.4412930011749)
(3, 69.339997270701147, 0.0544, 693.7559530735016)
(4, 68.290507122050343, 0.0517, 867.1815919876099)
(5, 67.502753844952153, 0.0515, 1040.7378149032593)
(6, 66.951019859655048, 0.0452, 1214.2664000988007)
(7, 66.452536941469475, 0.0462, 1387.921686887741)
(8, 66.142921463115414, 0.0429, 1561.4035239219666)
(9, 65.823351223897447, 0.0411, 1734.9531190395355)
(10, 65.522476114517275, 0.0395, 1908.5548479557037)
(11, 65.290753272308734, 0.0397, 2082.027585029602)
(12, 65.118884837434123, 0.0369, 2255.57320189476)
(13, 64.926856790264139, 0.0396, 2429.169783115387)
(14, 64.742977092351595, 0.0366, 2602.712255001068)
(15, 64.593838613517917, 0.0329, 2776.228162050247)
(16, 64.486823275184349, 0.0353, 2949.9210200309753)
(17, 64.383837282571633, 0.0363, 3123.4399468898773)
(18, 64.242140243558964, 0.0335, 3297.0190460681915)
(19, 64.160620869056643, 0.032, 3470.561098098755)
(20, 64.102811224010523, 0.0325, 3644.1524839401245)
(21, 63.997310296036176, 0.0314, 3817.7498540878296)
(22, 63.947399433343428, 0.0323, 3991.2422280311584)
(23, 63.836136779528609, 0.0316, 4164.772037982941)
(24, 63.772580205524598, 0.0304, 4338.380598068237)
(25, 63.713194632355879, 0.0326, 4511.854338884354)
(26, 63.660050971547712, 0.0299, 4685.641520023346)
(27, 63.605644427292269, 0.0314, 4859.263051986694)
(28, 63.542847582172243, 0.0294, 5032.825453996658)
(29, 63.521058202744172, 0.0308, 5206.314785003662)
done.
