denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.250000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 79.991641543492833, 0.0707, 34.906611919403076)
(1, 70.835110435380741, 0.0561, 69.95546698570251)
(2, 68.82703201476032, 0.051, 104.92492580413818)
(3, 67.849544991169793, 0.0506, 139.86645793914795)
(4, 67.232070932076354, 0.0451, 174.80057001113892)
(5, 66.829820287689259, 0.0464, 209.68902492523193)
(6, 66.538714109067385, 0.0426, 244.66422080993652)
(7, 66.264968443968556, 0.0444, 279.64381980895996)
(8, 66.12546336650172, 0.0441, 314.6276957988739)
(9, 65.920092546492867, 0.0406, 349.247074842453)
(10, 65.767185186681274, 0.0422, 384.38341999053955)
(11, 65.710843627176047, 0.0396, 419.25082898139954)
(12, 65.574104600952595, 0.0404, 454.2275288105011)
(13, 65.504263296178351, 0.037, 489.270311832428)
(14, 65.423365101439686, 0.0397, 524.0424768924713)
(15, 65.368843805642939, 0.0372, 558.9563648700714)
(16, 65.30443788164736, 0.0365, 593.8338389396667)
(17, 65.237940046222164, 0.0371, 628.8122940063477)
(18, 65.191151793681826, 0.0354, 663.685742855072)
(19, 65.138505683744128, 0.0382, 698.6885027885437)
done.
