denoising autoencoder, full feedback
epochs = 30
hiddens = 4000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 95.750590622127419, 0.0914, 172.01171898841858)
(1, 73.815681069562032, 0.0696, 344.17012000083923)
(2, 70.922654181439597, 0.0595, 516.1863989830017)
(3, 69.350408539746127, 0.0571, 688.4298179149628)
(4, 68.231990463612533, 0.0486, 860.6254658699036)
(5, 67.485230367723929, 0.0479, 1032.8885400295258)
(6, 66.854592514539888, 0.0462, 1204.9519429206848)
(7, 66.485988367588519, 0.0418, 1377.138219833374)
(8, 66.136178775813036, 0.0425, 1549.390125989914)
(9, 65.806752582838428, 0.0414, 1721.4936878681183)
(10, 65.565560807590273, 0.0406, 1893.6937549114227)
(11, 65.280289352944777, 0.0374, 2065.646872997284)
(12, 65.094722945190881, 0.0352, 2237.9788370132446)
(13, 64.941643530539395, 0.0374, 2410.2093398571014)
(14, 64.762198832196177, 0.0359, 2582.3996460437775)
(15, 64.619759805991436, 0.0358, 2754.685266017914)
(16, 64.48447803828104, 0.0355, 2926.7444870471954)
(17, 64.373918594003811, 0.0341, 3098.9703030586243)
(18, 64.278978617638145, 0.0336, 3271.305531024933)
(19, 64.179630691925155, 0.0339, 3443.51873087883)
(20, 64.059760498778274, 0.0324, 3615.625151872635)
(21, 64.005783373548738, 0.032, 3787.8210949897766)
(22, 63.896219707276892, 0.0325, 3960.2101368904114)
(23, 63.821161906344557, 0.0307, 4132.2784769535065)
(24, 63.761299231449087, 0.0326, 4304.510673046112)
(25, 63.664633920010147, 0.0315, 4476.553472995758)
(26, 63.621341183116321, 0.0316, 4648.741128921509)
(27, 63.563742076850069, 0.0339, 4820.827750921249)
(28, 63.511891395850292, 0.0317, 4993.22891497612)
(29, 63.471740519727007, 0.0299, 5165.498025894165)
done.
