denoising autoencoder, full feedback
epochs = 20
hiddens = 300
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 85.111284053851335, 0.0941, 20.102198123931885)
(1, 75.482779081854375, 0.0829, 40.550780057907104)
(2, 72.747139561836292, 0.0796, 60.815420150756836)
(3, 71.118199866918388, 0.074, 80.75922203063965)
(4, 70.059649007582337, 0.0698, 101.32324409484863)
(5, 69.324545512941015, 0.0682, 121.22921895980835)
(6, 68.788534760989236, 0.0677, 141.05920696258545)
(7, 68.430938957480976, 0.0678, 160.94771814346313)
(8, 68.113225717417109, 0.0619, 181.44507598876953)
(9, 67.851725737133748, 0.0648, 201.72326397895813)
(10, 67.642849975209003, 0.0635, 221.84353804588318)
(11, 67.498563991612087, 0.0617, 242.1783401966095)
(12, 67.323434727853112, 0.0645, 262.20431208610535)
(13, 67.191137025070887, 0.0596, 282.226811170578)
(14, 67.091117168384727, 0.061, 302.1199359893799)
(15, 66.966453901969402, 0.0609, 322.0911509990692)
(16, 66.902907972283259, 0.0609, 347.30615401268005)
(17, 66.796056350702187, 0.0592, 379.3912580013275)
(18, 66.719209408381275, 0.0603, 412.6814441680908)
(19, 66.633923452526119, 0.0545, 445.5041410923004)
done.
