denoising autoencoder, full feedback
epochs = 20
hiddens = 1500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.164038266166131, 0.0841, 74.82093405723572)
(1, 72.268846960906117, 0.0686, 149.6211040019989)
(2, 69.943764027071552, 0.0627, 224.33446502685547)
(3, 68.499633445628888, 0.0545, 299.13647389411926)
(4, 67.547620876434962, 0.0534, 373.9219720363617)
(5, 66.862165246071584, 0.0496, 448.8168110847473)
(6, 66.402649740426185, 0.0474, 523.6706109046936)
(7, 65.992948573788127, 0.0448, 598.5680079460144)
(8, 65.672870192689913, 0.0453, 673.3765590190887)
(9, 65.423580754986872, 0.0422, 748.1141629219055)
(10, 65.208528840323211, 0.0394, 822.9663109779358)
(11, 65.030014953553916, 0.0391, 897.7057108879089)
(12, 64.832553276316361, 0.0367, 972.5513260364532)
(13, 64.651722938180114, 0.0386, 1047.2651369571686)
(14, 64.581969754544986, 0.0371, 1122.0494899749756)
(15, 64.453452767601206, 0.0375, 1197.0087010860443)
(16, 64.332127400082157, 0.0388, 1271.9124779701233)
(17, 64.225673697483813, 0.034, 1346.8537628650665)
(18, 64.153947385999572, 0.0344, 1422.4663970470428)
(19, 64.039889177119136, 0.0355, 1501.3130719661713)
done.
