denoising autoencoder, full feedback
epochs = 20
hiddens = 200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 89.328372645325302, 0.0967, 17.20264196395874)
(1, 78.003143914207428, 0.0847, 34.88063287734985)
(2, 75.12564588739265, 0.0816, 52.442086935043335)
(3, 73.315391640161437, 0.0776, 69.54704999923706)
(4, 72.123541633795185, 0.0764, 86.59768795967102)
(5, 71.34727695871274, 0.0733, 103.84134292602539)
(6, 70.773756875682338, 0.0746, 120.89622688293457)
(7, 70.418136023828097, 0.0718, 138.8756468296051)
(8, 70.098517113021643, 0.074, 156.30483198165894)
(9, 69.840519727807148, 0.0726, 173.99037981033325)
(10, 69.63216603022984, 0.0718, 190.97331595420837)
(11, 69.453115900182283, 0.0713, 208.36992192268372)
(12, 69.329081892258273, 0.0722, 225.98005986213684)
(13, 69.202606195160996, 0.0716, 243.92234182357788)
(14, 69.107703735147609, 0.0676, 260.52010202407837)
(15, 69.011180327931982, 0.0723, 277.94071102142334)
(16, 68.918854540105372, 0.0685, 295.701611995697)
(17, 68.784688724226825, 0.0691, 313.09501099586487)
(18, 68.734296310412006, 0.07, 330.629163980484)
(19, 68.655258736974488, 0.073, 348.0109670162201)
done.
