denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.010000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 97.881075148284395, 0.1223, 35.102352142333984)
(1, 81.673286045995809, 0.1115, 70.257817029953)
(2, 78.570782851188341, 0.1028, 105.44500303268433)
(3, 77.061013743250385, 0.0968, 140.59560418128967)
(4, 76.103767395055016, 0.0949, 175.71023106575012)
(5, 75.416664137658643, 0.0908, 210.9659070968628)
(6, 74.80834778145163, 0.0881, 246.20549511909485)
(7, 74.314984019756423, 0.0857, 281.4731550216675)
(8, 73.915394783107331, 0.0846, 316.7732391357422)
(9, 73.517145210126941, 0.0817, 351.738557100296)
(10, 73.149992871961572, 0.0793, 386.4292709827423)
(11, 72.757850386111897, 0.0803, 421.4763331413269)
(12, 72.423230677176875, 0.081, 456.62538599967957)
(13, 72.085400459302619, 0.0773, 491.64835000038147)
(14, 71.790166787978947, 0.0782, 526.8175520896912)
(15, 71.495980618785879, 0.0743, 562.0142769813538)
(16, 71.2050790787263, 0.0746, 597.1994922161102)
(17, 70.942433459605112, 0.0766, 632.3700411319733)
(18, 70.693718502289556, 0.0737, 667.4654819965363)
(19, 70.476103281953712, 0.0704, 702.5587282180786)
done.
