denoising autoencoder, full feedback
epochs = 20
hiddens = 1500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.201886081268185, 0.0781, 74.86413383483887)
(1, 72.301497495042952, 0.0707, 149.755117893219)
(2, 69.952060494106931, 0.0571, 224.63984298706055)
(3, 68.504215037194029, 0.0543, 299.5488758087158)
(4, 67.574786996884953, 0.05, 374.46289587020874)
(5, 66.908228695664491, 0.0491, 449.16290283203125)
(6, 66.381142445971193, 0.0481, 523.9674868583679)
(7, 65.988505662795887, 0.0435, 598.9736678600311)
(8, 65.708747804673919, 0.0436, 673.9184458255768)
(9, 65.433109587799549, 0.0416, 748.7163088321686)
(10, 65.205763510033236, 0.041, 823.5530109405518)
(11, 65.012718296749895, 0.0375, 898.1271798610687)
(12, 64.839142648221795, 0.0392, 972.877035856247)
(13, 64.644095453374817, 0.0387, 1047.7331268787384)
(14, 64.576631147227843, 0.0381, 1122.5135979652405)
(15, 64.456222697852638, 0.0365, 1197.29953789711)
(16, 64.338653562904128, 0.0347, 1272.1987149715424)
(17, 64.243553116004307, 0.0359, 1348.3760328292847)
(18, 64.142402427522399, 0.0361, 1423.2550640106201)
(19, 64.089430284195899, 0.0332, 1498.164104938507)
done.
