denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.200000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 79.982209282898467, 0.0748, 35.19968509674072)
(1, 71.055577174202966, 0.0599, 70.5087890625)
(2, 68.931277000274264, 0.0559, 105.67852306365967)
(3, 67.851589582844227, 0.0532, 141.31167006492615)
(4, 67.156358799526558, 0.0518, 176.47990894317627)
(5, 66.706522557382172, 0.0459, 212.0056550502777)
(6, 66.392436390084015, 0.0446, 247.15515303611755)
(7, 66.094570139107134, 0.0436, 282.5254111289978)
(8, 65.963768913631128, 0.043, 317.6247560977936)
(9, 65.73127973225229, 0.0439, 353.1037230491638)
(10, 65.580384290004446, 0.0437, 388.3274669647217)
(11, 65.467369809100319, 0.0421, 423.66605591773987)
(12, 65.410147463890468, 0.0412, 458.8055930137634)
(13, 65.278592187185964, 0.0401, 494.11219096183777)
(14, 65.226342214980335, 0.0407, 529.4892621040344)
(15, 65.129099529909581, 0.0378, 564.7207930088043)
(16, 65.05802943622696, 0.0384, 600.0763700008392)
(17, 65.028012935901089, 0.0385, 635.3374660015106)
(18, 64.953369728030125, 0.0378, 670.6522979736328)
(19, 64.903191423012714, 0.0364, 705.7914791107178)
done.
