denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.316607862529864, 0.0837, 59.022868156433105)
(1, 72.317882644339136, 0.0668, 117.69166302680969)
(2, 69.861634715383261, 0.0609, 176.53824710845947)
(3, 68.437934268227735, 0.0557, 235.06421399116516)
(4, 67.499300196425295, 0.0544, 293.91640615463257)
(5, 66.926339176841068, 0.0519, 352.6592879295349)
(6, 66.407661442750694, 0.0482, 411.2401261329651)
(7, 66.076929452256522, 0.0483, 470.0043351650238)
(8, 65.759582885976783, 0.0467, 528.6525731086731)
(9, 65.515557292519148, 0.046, 587.5603270530701)
(10, 65.284089152982702, 0.0421, 646.0912280082703)
(11, 65.086808642196544, 0.0429, 704.862715959549)
(12, 64.963086827371782, 0.0397, 763.8642690181732)
(13, 64.820276415554986, 0.0386, 822.3820509910583)
(14, 64.685092395393568, 0.0388, 881.0443069934845)
(15, 64.580164562939771, 0.0362, 939.8731520175934)
(16, 64.479761621526734, 0.0396, 998.7653090953827)
(17, 64.382117867805249, 0.0372, 1057.2437641620636)
(18, 64.293727939040963, 0.0342, 1116.069823026657)
(19, 64.224848089279604, 0.0378, 1174.9088571071625)
(20, 64.185320647477994, 0.0355, 1233.4897351264954)
(21, 64.094720015520593, 0.0351, 1292.4997389316559)
(22, 64.04394041950836, 0.0343, 1351.3423790931702)
(23, 63.972202463851325, 0.0352, 1410.3727610111237)
(24, 63.908849522971067, 0.0333, 1468.911052942276)
(25, 63.90003719761927, 0.0335, 1527.6293680667877)
(26, 63.850958367621629, 0.0313, 1586.617150068283)
(27, 63.75970380135999, 0.0345, 1645.1179370880127)
(28, 63.746440607076011, 0.0333, 1703.906089067459)
(29, 63.704823349926876, 0.0328, 1762.7303071022034)
done.
