denoising autoencoder, full feedback
epochs = 20
hiddens = 300
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 85.142116720110607, 0.0929, 32.60771083831787)
(1, 75.483645358585022, 0.0861, 64.63304996490479)
(2, 72.700219478425211, 0.0772, 98.01660895347595)
(3, 70.975999101213063, 0.0717, 131.2550950050354)
(4, 69.840645777126653, 0.0692, 163.96821784973145)
(5, 69.121366945490948, 0.0662, 195.72414207458496)
(6, 68.592873741858611, 0.0666, 230.3865430355072)
(7, 68.23874060288496, 0.065, 263.4065718650818)
(8, 67.904070292456723, 0.0654, 295.8309369087219)
(9, 67.681833574689705, 0.0623, 329.3847830295563)
(10, 67.45266259072973, 0.0636, 361.22305393218994)
(11, 67.293524154141807, 0.0629, 393.2986738681793)
(12, 67.159380500925877, 0.0637, 425.8246760368347)
(13, 67.048513540734064, 0.06, 458.2408618927002)
(14, 66.910379283968467, 0.0592, 491.5707929134369)
(15, 66.835678977625136, 0.06, 524.702183008194)
(16, 66.753875431213643, 0.0633, 558.3130738735199)
(17, 66.69664757978309, 0.0566, 591.1919620037079)
(18, 66.567770561059945, 0.0625, 623.9902000427246)
(19, 66.549629358437315, 0.0574, 657.1370120048523)
done.
