denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.200000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.176180343482585, 0.0776, 35.30849504470825)
(1, 71.031341670184517, 0.062, 70.36897397041321)
(2, 68.876521661854468, 0.0561, 105.59715700149536)
(3, 67.792126055751893, 0.0537, 140.7857370376587)
(4, 67.149548853726088, 0.0518, 176.09368801116943)
(5, 66.684991242874304, 0.0487, 210.94550013542175)
(6, 66.313450150230878, 0.0479, 246.30580496788025)
(7, 66.051592548455488, 0.0441, 281.2757430076599)
(8, 65.864992564442559, 0.0419, 316.6944501399994)
(9, 65.717829013528856, 0.043, 352.12577414512634)
(10, 65.601916464251119, 0.0431, 387.3674340248108)
(11, 65.497089438835005, 0.0435, 422.59375500679016)
(12, 65.356028762941008, 0.0392, 457.609806060791)
(13, 65.255188561216514, 0.0398, 492.94943594932556)
(14, 65.207843770064926, 0.0387, 527.9506430625916)
(15, 65.147225503139481, 0.0379, 563.2285571098328)
(16, 65.060051709002352, 0.0363, 598.2719781398773)
(17, 65.020907640837919, 0.0382, 633.565192937851)
(18, 64.965891462845676, 0.0377, 668.5135309696198)
(19, 64.897204144712717, 0.0372, 703.8857820034027)
done.
