denoising autoencoder, full feedback
epochs = 30
hiddens = 600
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 61.300041410873106, 0.08, 35.45338702201843)
(1, 54.787628532889975, 0.0734, 70.60379600524902)
(2, 53.935760959783757, 0.0685, 105.84553599357605)
(3, 53.499237541058847, 0.064, 141.25625681877136)
(4, 53.201782435055122, 0.0619, 176.62018585205078)
(5, 52.9736192598602, 0.0587, 211.88591194152832)
(6, 52.787472427838765, 0.0569, 247.14126086235046)
(7, 52.629960255895313, 0.056, 282.4538848400116)
(8, 52.493442594434285, 0.0543, 317.83702397346497)
(9, 52.373112166839014, 0.0535, 353.0250868797302)
(10, 52.265676080403992, 0.0523, 388.3713870048523)
(11, 52.168702799601903, 0.0522, 423.55428886413574)
(12, 52.080393342838718, 0.0514, 459.08426880836487)
(13, 51.999488666826402, 0.0509, 494.5157148838043)
(14, 51.925140710833794, 0.0496, 529.7983498573303)
(15, 51.856644997113172, 0.05, 565.3003089427948)
(16, 51.793340023446639, 0.0494, 600.669175863266)
(17, 51.734642549595456, 0.0491, 635.3903830051422)
(18, 51.680067031754831, 0.0485, 670.5080668926239)
(19, 51.62918775188848, 0.0486, 705.5448698997498)
(20, 51.581616877207196, 0.0486, 740.4986138343811)
(21, 51.537005168667307, 0.0486, 775.4714798927307)
(22, 51.495036758869759, 0.0483, 810.3855450153351)
(23, 51.455421927066155, 0.0488, 845.3638517856598)
(24, 51.417898407230133, 0.0477, 880.5096189975739)
(25, 51.382236017990408, 0.0479, 915.4426918029785)
(26, 51.348234190591967, 0.0481, 950.2365829944611)
(27, 51.315718806678483, 0.0481, 985.4157478809357)
(28, 51.284543703365195, 0.0478, 1020.4148118495941)
(29, 51.254591078884978, 0.0477, 1055.5025408267975)
done.
