denoising autoencoder, full feedback
epochs = 30
hiddens = 600
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 61.331434111554408, 0.0792, 35.89033508300781)
(1, 54.782297159973439, 0.0738, 71.54138398170471)
(2, 53.917421127191325, 0.0708, 107.33912396430969)
(3, 53.472668477415269, 0.0677, 142.99210906028748)
(4, 53.169642616522417, 0.0654, 178.71397304534912)
(5, 52.93777713194109, 0.0627, 214.61148285865784)
(6, 52.74921308089278, 0.0602, 250.3836488723755)
(7, 52.590462366416013, 0.0592, 285.65053606033325)
(8, 52.453801079807477, 0.0589, 321.4260959625244)
(9, 52.334045888801469, 0.0561, 357.1978979110718)
(10, 52.227581124390611, 0.0546, 393.0268120765686)
(11, 52.131896753956553, 0.0529, 428.70893001556396)
(12, 52.045209262565486, 0.0522, 464.52561688423157)
(13, 51.966177025337359, 0.0521, 500.4288580417633)
(14, 51.893791836052216, 0.0523, 536.0729069709778)
(15, 51.827321697279793, 0.0518, 571.5469489097595)
(16, 51.766156584096059, 0.0517, 607.283488035202)
(17, 51.709735724022288, 0.0518, 642.9250700473785)
(18, 51.657543945593666, 0.0514, 678.7004618644714)
(19, 51.609104929457082, 0.0505, 714.2924859523773)
(20, 51.5639757129656, 0.05, 749.9565830230713)
(21, 51.521750327248071, 0.05, 785.6095268726349)
(22, 51.482067984279446, 0.0499, 821.3099629878998)
(23, 51.444619800993259, 0.0503, 857.0004460811615)
(24, 51.409148532955861, 0.0505, 892.8502070903778)
(25, 51.375438322144802, 0.0506, 928.5082070827484)
(26, 51.343300522128899, 0.0509, 964.382513999939)
(27, 51.312573627986637, 0.0508, 999.8259160518646)
(28, 51.283132484919243, 0.0505, 1035.3467750549316)
(29, 51.254876260228535, 0.0505, 1070.8917870521545)
done.
