denoising autoencoder, full feedback
epochs = 30
hiddens = 4000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 95.8058404603876, 0.081, 209.22065901756287)
(1, 73.841401620849666, 0.0685, 417.9763271808624)
(2, 70.899128907861694, 0.0631, 626.5775730609894)
(3, 69.276056332824197, 0.0554, 835.1581420898438)
(4, 68.208288175496193, 0.0524, 1041.7905621528625)
(5, 67.46290324360676, 0.0464, 1248.6490330696106)
(6, 66.898467344168893, 0.045, 1455.0502450466156)
(7, 66.438887984020397, 0.0455, 1661.6439461708069)
(8, 66.09113017971174, 0.0409, 1868.7923741340637)
(9, 65.774994090399204, 0.0411, 2075.7100081443787)
(10, 65.50504851057272, 0.037, 2283.614259004593)
(11, 65.284959193593181, 0.0384, 2491.032886981964)
(12, 65.065277720319472, 0.0371, 2698.043659210205)
(13, 64.898376456216496, 0.0359, 2904.9716861248016)
(14, 64.761533610499967, 0.035, 3112.1811990737915)
(15, 64.613072169635913, 0.0334, 3319.581536054611)
(16, 64.461046005247695, 0.0341, 3526.7106680870056)
(17, 64.351673707259735, 0.0345, 3734.2355601787567)
(18, 64.244628540746703, 0.0346, 3940.814551115036)
(19, 64.205404088290734, 0.0321, 4147.669402122498)
(20, 64.09278066094339, 0.0332, 4354.692679166794)
(21, 63.977359035477953, 0.0312, 4562.019425153732)
(22, 63.903028919793314, 0.0324, 4769.373450994492)
(23, 63.835655890799245, 0.0314, 4976.528213024139)
(24, 63.772171688018403, 0.034, 5183.996925115585)
(25, 63.680843275695977, 0.0289, 5390.676453113556)
(26, 63.63625660132525, 0.032, 5597.988212108612)
(27, 63.600183581904403, 0.0306, 5805.280371189117)
(28, 63.544877797571594, 0.0307, 6012.075851202011)
(29, 63.478554086643911, 0.0299, 6218.998308181763)
done.
