denoising autoencoder, full feedback
epochs = 20
hiddens = 700
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.79641947174602, 0.0855, 47.162956953048706)
(1, 72.891529794636696, 0.0707, 94.51483201980591)
(2, 70.297493384027661, 0.0644, 141.6400430202484)
(3, 68.800082211383994, 0.0625, 189.23702001571655)
(4, 67.82601728723705, 0.0571, 236.52232909202576)
(5, 67.191453565638227, 0.0542, 283.73457193374634)
(6, 66.666310131222133, 0.0516, 331.2730391025543)
(7, 66.348920254816264, 0.0493, 378.5037291049957)
(8, 66.01981564450746, 0.0469, 425.8507740497589)
(9, 65.802637269559426, 0.0499, 473.02618503570557)
(10, 65.567141929904452, 0.0481, 519.9302489757538)
(11, 65.404633054071624, 0.0445, 566.9090099334717)
(12, 65.262096102006865, 0.0441, 614.12047290802)
(13, 65.092306155475441, 0.0417, 661.0176949501038)
(14, 64.963948170525484, 0.0429, 708.1748061180115)
(15, 64.914341759319797, 0.0415, 754.9176380634308)
(16, 64.810416436947207, 0.0409, 802.1629951000214)
(17, 64.755853686441213, 0.0414, 849.106495141983)
(18, 64.66601418707404, 0.0403, 895.9983079433441)
(19, 64.596618681749689, 0.0384, 942.8986821174622)
done.
