denoising autoencoder, full feedback
epochs = 20
hiddens = 1500
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.134818979541535, 0.0883, 74.66744494438171)
(1, 72.355334426981088, 0.0706, 149.41865491867065)
(2, 69.892701947274972, 0.0623, 224.1565079689026)
(3, 68.484854385975027, 0.0572, 298.902037858963)
(4, 67.583380985077113, 0.0514, 373.35498094558716)
(5, 66.890135644657931, 0.0472, 448.04653882980347)
(6, 66.405092254948499, 0.0478, 522.7589678764343)
(7, 66.015610669813313, 0.045, 597.4956729412079)
(8, 65.698308326869935, 0.0471, 672.242418050766)
(9, 65.425039978845618, 0.0415, 747.0306918621063)
(10, 65.194700551496055, 0.0396, 821.9498269557953)
(11, 64.97516924196519, 0.041, 896.7833390235901)
(12, 64.828703999154527, 0.0409, 971.6501970291138)
(13, 64.664320990689447, 0.0384, 1046.3200948238373)
(14, 64.534289467600871, 0.0384, 1121.0833458900452)
(15, 64.461574109037798, 0.0371, 1195.8399920463562)
(16, 64.371366490727723, 0.0354, 1270.6642570495605)
(17, 64.264592892990422, 0.0351, 1345.3070678710938)
(18, 64.181343888318438, 0.0361, 1420.2788050174713)
(19, 64.117180242560508, 0.0328, 1494.9259269237518)
done.
