denoising autoencoder, full feedback
epochs = 30
hiddens = 600
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 61.343401278971022, 0.0817, 36.08571815490723)
(1, 54.809073037423644, 0.0754, 72.07969498634338)
(2, 53.948295678118463, 0.0711, 108.11274313926697)
(3, 53.508383876988979, 0.0676, 144.24478197097778)
(4, 53.210015946153902, 0.0649, 180.2688171863556)
(5, 52.982080561947832, 0.062, 216.54625296592712)
(6, 52.79660578092011, 0.0604, 252.47344303131104)
(7, 52.640008469404656, 0.0597, 288.42638897895813)
(8, 52.504668181118987, 0.0582, 324.53511905670166)
(9, 52.385782570946688, 0.0576, 360.48503017425537)
(10, 52.280062403062111, 0.057, 396.5092191696167)
(11, 52.185077151282954, 0.0554, 432.7344491481781)
(12, 52.098949350031454, 0.0537, 468.74302411079407)
(13, 52.02019079402303, 0.0529, 504.96412897109985)
(14, 51.947622016417775, 0.0524, 540.8049170970917)
(15, 51.880359706132019, 0.0513, 576.8009660243988)
(16, 51.817748384926489, 0.051, 613.0679039955139)
(17, 51.759230051838991, 0.0513, 649.0745141506195)
(18, 51.704295818488461, 0.0507, 684.9916181564331)
(19, 51.652575101921535, 0.0508, 721.0207650661469)
(20, 51.603890118772838, 0.0504, 756.9759199619293)
(21, 51.558086021094866, 0.0506, 793.1521291732788)
(22, 51.514944808257518, 0.0506, 829.0707440376282)
(23, 51.474240986661165, 0.0503, 864.9348361492157)
(24, 51.435767652866438, 0.0504, 901.03364610672)
(25, 51.399340950527446, 0.0508, 937.1659150123596)
(26, 51.364798042914622, 0.0507, 973.2380940914154)
(27, 51.331995552197817, 0.0506, 1009.3336870670319)
(28, 51.300804729315033, 0.0508, 1045.4118750095367)
(29, 51.271099397459359, 0.0505, 1081.5520820617676)
done.
