denoising autoencoder, full feedback
epochs = 20
hiddens = 50
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 116.55078003178612, 0.1258, 10.139892101287842)
(1, 101.36936150156779, 0.12, 19.800232887268066)
(2, 98.530493213697511, 0.1161, 29.437829971313477)
(3, 97.183660792230441, 0.1167, 39.267679929733276)
(4, 96.214620719797608, 0.1159, 49.17128396034241)
(5, 95.524169003320694, 0.1141, 58.96445298194885)
(6, 94.991216991493772, 0.1146, 68.88298892974854)
(7, 94.575564511837669, 0.1123, 78.75767993927002)
(8, 94.181407346185566, 0.1136, 88.55104207992554)
(9, 93.851622216057294, 0.1095, 98.3889091014862)
(10, 93.599836324357952, 0.1107, 108.10723400115967)
(11, 93.311790872054004, 0.1104, 118.08886790275574)
(12, 93.109539562834044, 0.1069, 127.8071858882904)
(13, 92.899018916798198, 0.1067, 137.73452401161194)
(14, 92.689030823496324, 0.1055, 147.54581904411316)
(15, 92.595687829195001, 0.1115, 157.3633930683136)
(16, 92.455423030451215, 0.1081, 167.08720898628235)
(17, 92.360631498379519, 0.1067, 176.99975204467773)
(18, 92.288477421616335, 0.1081, 187.0714819431305)
(19, 92.208295401158523, 0.1081, 197.02212405204773)
done.
