denoising autoencoder, full feedback
epochs = 20
hiddens = 1200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.539009337366693, 0.0856, 61.05119180679321)
(1, 72.311469788346542, 0.0675, 122.11438179016113)
(2, 69.90566513416735, 0.0603, 183.15569496154785)
(3, 68.461554811819823, 0.0556, 244.33521389961243)
(4, 67.526953983981159, 0.0519, 305.4484739303589)
(5, 66.860460165693382, 0.0509, 366.573059797287)
(6, 66.393028034047191, 0.0468, 427.4929749965668)
(7, 65.978940328836273, 0.0441, 488.2268660068512)
(8, 65.64336038728419, 0.0442, 548.9722349643707)
(9, 65.407219525678585, 0.0421, 609.8969688415527)
(10, 65.19344872588519, 0.0418, 670.82821393013)
(11, 65.004584532448817, 0.0417, 731.5428259372711)
(12, 64.834849836695923, 0.0395, 792.2783658504486)
(13, 64.703776944206965, 0.0392, 853.2100780010223)
(14, 64.571910432748496, 0.0386, 914.224221944809)
(15, 64.446634016023367, 0.0392, 975.0970258712769)
(16, 64.341685802332819, 0.0374, 1035.8196399211884)
(17, 64.273984092464573, 0.0369, 1096.6737978458405)
(18, 64.175527413154555, 0.0353, 1157.516931772232)
(19, 64.08209837544058, 0.0379, 1218.2636198997498)
done.
