denoising autoencoder, full feedback
epochs = 20
hiddens = 1200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.548090789796575, 0.0801, 60.84585690498352)
(1, 72.387638555519416, 0.0708, 121.63621497154236)
(2, 69.895695249013968, 0.0591, 182.28058195114136)
(3, 68.487623079586939, 0.0568, 242.95170092582703)
(4, 67.591372590529772, 0.0524, 303.71951699256897)
(5, 66.911950644827385, 0.0496, 364.54840087890625)
(6, 66.453359592015033, 0.048, 425.2840418815613)
(7, 66.057451054858774, 0.0463, 486.08652687072754)
(8, 65.687322837021284, 0.0442, 546.7346458435059)
(9, 65.442971934211457, 0.0423, 607.579393863678)
(10, 65.202382813391651, 0.0405, 668.3517699241638)
(11, 65.005093701417252, 0.0405, 729.1670110225677)
(12, 64.821352091445789, 0.039, 789.8995559215546)
(13, 64.703758594841659, 0.0397, 850.7366008758545)
(14, 64.59131465988429, 0.0376, 911.5409049987793)
(15, 64.463192671653189, 0.0367, 972.38654088974)
(16, 64.382639210363578, 0.0362, 1033.3769879341125)
(17, 64.285894277373032, 0.0361, 1094.1699118614197)
(18, 64.205965157138095, 0.0358, 1155.079658985138)
(19, 64.103076065722291, 0.0375, 1215.903473854065)
done.
