denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.258233916520417, 0.0771, 62.82014799118042)
(1, 52.96450516740687, 0.0711, 125.20062899589539)
(2, 52.462175940541329, 0.0662, 187.71402311325073)
(3, 52.180214645644298, 0.0628, 250.2450451850891)
(4, 51.97764091483365, 0.0603, 312.7903311252594)
(5, 51.815154093681571, 0.0564, 375.3159580230713)
(6, 51.677000238002144, 0.0549, 437.87114000320435)
(7, 51.555684319562701, 0.0533, 500.48671102523804)
(8, 51.447047962281758, 0.0522, 563.1239511966705)
(9, 51.348582326461205, 0.0509, 625.8889281749725)
(10, 51.258712553191188, 0.0492, 688.4411799907684)
(11, 51.176370870152475, 0.0472, 751.0716800689697)
(12, 51.10074031011159, 0.0463, 813.852114200592)
(13, 51.031116133480459, 0.0454, 876.5022461414337)
(14, 50.966852061076061, 0.0441, 938.9251282215118)
(15, 50.907354058760127, 0.0436, 1001.3805210590363)
(16, 50.852089674049914, 0.0428, 1063.9055500030518)
(17, 50.800595060533247, 0.0424, 1126.434658050537)
(18, 50.752473780144776, 0.042, 1189.107521057129)
(19, 50.707387800071956, 0.0412, 1251.890370130539)
(20, 50.665043766476607, 0.04, 1314.5285811424255)
(21, 50.625179393023814, 0.0397, 1377.1647431850433)
(22, 50.587556258382222, 0.0394, 1439.99866604805)
(23, 50.551958945544484, 0.0384, 1502.6131491661072)
(24, 50.518195647730309, 0.0383, 1565.1453981399536)
(25, 50.486097641398274, 0.0379, 1627.8318040370941)
(26, 50.455517373804611, 0.0376, 1690.415738105774)
(27, 50.426325631874143, 0.0379, 1752.884199142456)
(28, 50.398408466645115, 0.0378, 1815.5505909919739)
(29, 50.371664472213055, 0.037, 1878.170167207718)
(30, 50.346002699537863, 0.037, 1940.8667550086975)
(31, 50.32134118015793, 0.0369, 2003.543207168579)
(32, 50.297605897217544, 0.0369, 2066.161800146103)
(33, 50.27473002458202, 0.0366, 2128.8532540798187)
(34, 50.252653283316697, 0.0362, 2191.5458240509033)
(35, 50.231321312884198, 0.0359, 2254.3333411216736)
(36, 50.210685016104733, 0.0359, 2316.740483045578)
(37, 50.190699897127203, 0.0354, 2379.4889211654663)
(38, 50.171325447563866, 0.0354, 2442.2340230941772)
(39, 50.152524634210643, 0.0353, 2504.8422360420227)
(40, 50.13426351092702, 0.0353, 2567.3666491508484)
(41, 50.116510939848588, 0.035, 2629.8851561546326)
(42, 50.099238382280703, 0.0346, 2692.445654153824)
(43, 50.082419713468596, 0.0341, 2754.946263074875)
(44, 50.066031025733125, 0.0337, 2817.4023361206055)
(45, 50.050050404832, 0.0334, 2880.335554122925)
(46, 50.034457686111537, 0.0334, 2943.075282096863)
(47, 50.019234211741299, 0.0334, 3005.7238581180573)
(48, 50.00436261431549, 0.0334, 3068.2307431697845)
(49, 49.989826648302241, 0.0334, 3130.8152952194214)
done.
