denoising autoencoder, full feedback
epochs = 20
hiddens = 1000
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.303342368510044, 0.0855, 53.58772897720337)
(1, 72.334242271467772, 0.0704, 107.0962061882019)
(2, 69.927939683433408, 0.0589, 160.7249631881714)
(3, 68.504919982688918, 0.0555, 214.33403205871582)
(4, 67.5792838215214, 0.0511, 267.9126741886139)
(5, 66.923676989763791, 0.0528, 321.42813205718994)
(6, 66.441684332261133, 0.0473, 374.9766709804535)
(7, 66.047192778762295, 0.0489, 431.12928104400635)
(8, 65.723820861087418, 0.0448, 488.5989441871643)
(9, 65.489066063363879, 0.0441, 545.9290499687195)
(10, 65.264382988293164, 0.0428, 603.2934191226959)
(11, 65.098729713409597, 0.0418, 660.575052022934)
(12, 64.938465608187173, 0.041, 717.9992799758911)
(13, 64.79028672004479, 0.0408, 775.2813529968262)
(14, 64.65315146900528, 0.0398, 832.7121741771698)
(15, 64.55985110765387, 0.0401, 890.1269271373749)
(16, 64.480868338953684, 0.0406, 947.4925441741943)
(17, 64.375150405054313, 0.0385, 1004.8134481906891)
(18, 64.289429211779051, 0.0375, 1062.2126460075378)
(19, 64.223904937951772, 0.0386, 1119.7272930145264)
done.
