denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.250000
epoch, cost, error_rate, time
(0, 77.029712495227955, 0.08, 63.002681016922)
(1, 69.753122075570374, 0.0653, 126.2894070148468)
(2, 67.652512385931743, 0.0604, 189.54118418693542)
(3, 66.313469711870155, 0.0544, 252.94108819961548)
(4, 65.43212241312699, 0.0511, 316.0522391796112)
(5, 64.805096907252988, 0.0488, 379.29603004455566)
(6, 64.329025637625136, 0.0464, 442.5693390369415)
(7, 63.985939712578919, 0.0463, 505.8317861557007)
(8, 63.682487659431402, 0.0431, 569.0995900630951)
(9, 63.406282408141635, 0.0423, 632.3423471450806)
(10, 63.189716897382496, 0.0431, 695.5082790851593)
(11, 63.027886396513495, 0.0409, 758.655237197876)
(12, 62.860522065950235, 0.0393, 821.8920760154724)
(13, 62.732780341717877, 0.0386, 885.0783531665802)
(14, 62.609877952857758, 0.0368, 948.3729832172394)
(15, 62.489177957054402, 0.0366, 1011.8578271865845)
(16, 62.361866660660112, 0.039, 1075.1773970127106)
(17, 62.293315615443305, 0.0357, 1138.1933522224426)
(18, 62.198959610287133, 0.0358, 1201.2683970928192)
(19, 62.138663637138009, 0.0356, 1264.6575560569763)
(20, 62.064400248335382, 0.0356, 1327.7593920230865)
(21, 61.993268689417022, 0.0357, 1391.1379899978638)
(22, 61.959092833443556, 0.0344, 1454.3896491527557)
(23, 61.874633822115882, 0.0333, 1517.7842872142792)
(24, 61.827066116230448, 0.033, 1581.1580550670624)
(25, 61.819471778509914, 0.0336, 1644.3144240379333)
(26, 61.73595375403238, 0.0308, 1707.5495431423187)
(27, 61.703800635676004, 0.0333, 1770.9101910591125)
(28, 61.653317058463244, 0.0291, 1834.264808177948)
(29, 61.615947646092145, 0.032, 1897.4643051624298)
(30, 61.605742538865492, 0.0312, 1960.6623611450195)
(31, 61.55442423633874, 0.0339, 2023.8388760089874)
(32, 61.49964052476502, 0.0312, 2087.1307570934296)
(33, 61.464734227943453, 0.0314, 2150.3649830818176)
(34, 61.415999237069613, 0.0338, 2213.697441101074)
(35, 61.442055513609034, 0.031, 2276.7416009902954)
(36, 61.383040717295962, 0.0292, 2340.108537197113)
(37, 61.385762411948541, 0.0317, 2403.3423051834106)
(38, 61.361008077909794, 0.0289, 2466.5890271663666)
(39, 61.287415434001943, 0.0289, 2529.9409351348877)
(40, 61.309550532494058, 0.0269, 2593.20264005661)
(41, 61.294164496630849, 0.0297, 2656.508402109146)
(42, 61.249755064360507, 0.0313, 2719.9323320388794)
(43, 61.213853721399339, 0.0296, 2783.1190061569214)
(44, 61.235393226138036, 0.0299, 2846.374843120575)
(45, 61.186208656403309, 0.0276, 2909.493365049362)
(46, 61.169012547232818, 0.0298, 2972.8329269886017)
(47, 61.149820270967126, 0.0284, 3035.8839781284332)
(48, 61.119079052220052, 0.0278, 3101.680728197098)
(49, 61.09148618571642, 0.0284, 3168.26891207695)
done.
