denoising autoencoder, full feedback
epochs = 20
hiddens = 700
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.828668135224689, 0.0884, 46.671523094177246)
(1, 72.877873809363351, 0.0719, 93.27332305908203)
(2, 70.344460162038573, 0.0639, 140.11137700080872)
(3, 68.867994404066479, 0.061, 187.07232403755188)
(4, 67.858190850233228, 0.0599, 233.89254117012024)
(5, 67.232157594889728, 0.0558, 280.8820869922638)
(6, 66.774593768506946, 0.0546, 327.7103259563446)
(7, 66.369261737545713, 0.052, 374.437509059906)
(8, 66.072595505168181, 0.0472, 421.2316391468048)
(9, 65.832061864762096, 0.0485, 468.001492023468)
(10, 65.640883121606564, 0.0501, 515.0525410175323)
(11, 65.459049805123016, 0.0448, 561.7239561080933)
(12, 65.285336542716976, 0.0454, 608.8040540218353)
(13, 65.142306039982216, 0.0458, 655.9675540924072)
(14, 65.074254738601482, 0.042, 702.9798359870911)
(15, 64.937643117555481, 0.0436, 749.3993141651154)
(16, 64.845679900884775, 0.0417, 796.7595641613007)
(17, 64.737599983694949, 0.042, 843.7130391597748)
(18, 64.637478141629373, 0.0413, 890.8607761859894)
(19, 64.595245085968031, 0.0432, 938.2143230438232)
done.
