denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.180000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.136986041544517, 0.0757, 35.43321895599365)
(1, 71.300674278511138, 0.0603, 70.72550702095032)
(2, 69.066595566571607, 0.057, 106.35080194473267)
(3, 67.953929542488069, 0.0508, 141.6765899658203)
(4, 67.201617805490983, 0.0516, 177.1921079158783)
(5, 66.732874317149481, 0.0498, 212.54067993164062)
(6, 66.383029184394232, 0.046, 248.08764791488647)
(7, 66.133344175884844, 0.0442, 283.4000790119171)
(8, 65.907809594097927, 0.0436, 318.9393239021301)
(9, 65.73170745299754, 0.0435, 354.13436698913574)
(10, 65.58699652085069, 0.0422, 389.50592589378357)
(11, 65.437223984609389, 0.0403, 425.0139899253845)
(12, 65.330518594273428, 0.0401, 460.4117350578308)
(13, 65.213408935633097, 0.04, 496.0274350643158)
(14, 65.143501566167913, 0.0375, 531.5066249370575)
(15, 65.029578968424843, 0.0406, 567.040421962738)
(16, 65.017356633651346, 0.0379, 602.2072188854218)
(17, 64.915175476027798, 0.0394, 637.6190619468689)
(18, 64.871640218904318, 0.0382, 672.9297969341278)
(19, 64.813542350457809, 0.0384, 708.2104389667511)
done.
