denoising autoencoder, full feedback
epochs = 50
hiddens = 1200
learning_rate = 0.100000
corruption = 0.000000
epoch, cost, error_rate, time
(0, 57.235667887682744, 0.0789, 62.88742208480835)
(1, 52.975480601831116, 0.0712, 125.55926513671875)
(2, 52.467271995497065, 0.0648, 188.38422513008118)
(3, 52.181329815987397, 0.0609, 250.9623420238495)
(4, 51.97618441354485, 0.058, 313.6064682006836)
(5, 51.812204353175744, 0.0565, 376.4721050262451)
(6, 51.67348622622643, 0.0538, 439.11002016067505)
(7, 51.55242371414645, 0.0521, 502.0273690223694)
(8, 51.444831028410405, 0.0512, 564.5064511299133)
(9, 51.348068176513557, 0.0503, 627.3302550315857)
(10, 51.260310019646575, 0.0485, 690.0877480506897)
(11, 51.180207492645373, 0.0472, 752.9325470924377)
(12, 51.106714284623145, 0.0459, 815.6391861438751)
(13, 51.038990044961849, 0.0453, 878.4415080547333)
(14, 50.976345052137212, 0.0448, 941.124852180481)
(15, 50.918204530185498, 0.0441, 1003.8760221004486)
(16, 50.864083849063547, 0.0428, 1066.7945590019226)
(17, 50.813568981572807, 0.0422, 1129.5233001708984)
(18, 50.766299378121602, 0.0416, 1192.1481511592865)
(19, 50.721955680497878, 0.0405, 1254.9515821933746)
(20, 50.680253030202785, 0.0401, 1317.7063701152802)
(21, 50.640937225348424, 0.0393, 1380.5374240875244)
(22, 50.603781416182578, 0.0388, 1443.6158320903778)
(23, 50.568583024918169, 0.0384, 1506.3958311080933)
(24, 50.535161217106371, 0.0384, 1568.9128980636597)
(25, 50.503354846211316, 0.0381, 1631.7146220207214)
(26, 50.473020564007584, 0.0382, 1694.4085810184479)
(27, 50.444030972739277, 0.0379, 1757.0059041976929)
(28, 50.416272925423741, 0.0374, 1819.7650589942932)
(29, 50.389646091116468, 0.0376, 1882.4259572029114)
(30, 50.36406172247839, 0.0375, 1945.3119580745697)
(31, 50.339441453096804, 0.0377, 2008.0391001701355)
(32, 50.315716039995003, 0.0373, 2070.670933008194)
(33, 50.292824104321213, 0.0373, 2133.256664991379)
(34, 50.270710958309451, 0.037, 2196.273271083832)
(35, 50.249327565481849, 0.0369, 2259.2367169857025)
(36, 50.228629646699538, 0.0363, 2322.0301740169525)
(37, 50.208576924925609, 0.0356, 2384.9009470939636)
(38, 50.189132478051455, 0.0354, 2447.597211122513)
(39, 50.170262175096887, 0.0355, 2510.0732011795044)
(40, 50.151934205118657, 0.0353, 2572.8672239780426)
(41, 50.134118719687727, 0.0351, 2635.4443411827087)
(42, 50.116787584630764, 0.035, 2698.2242770195007)
(43, 50.099914208870921, 0.0347, 2760.9278230667114)
(44, 50.083473414100872, 0.0346, 2823.678141117096)
(45, 50.067441324285717, 0.0347, 2886.399516105652)
(46, 50.051795272226506, 0.0345, 2949.3379271030426)
(47, 50.036513732633935, 0.0345, 3012.111030101776)
(48, 50.021576294517928, 0.0342, 3074.8538789749146)
(49, 50.006963679202684, 0.0342, 3137.5452580451965)
done.
