denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.180000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.176652374812591, 0.0727, 35.194486141204834)
(1, 71.359122456671216, 0.0647, 70.42487215995789)
(2, 69.089087943679843, 0.0599, 105.43894100189209)
(3, 67.916334745634202, 0.054, 140.68100214004517)
(4, 67.207972499383246, 0.0499, 175.74406003952026)
(5, 66.769549787339272, 0.0481, 211.08238315582275)
(6, 66.388179162462251, 0.0492, 246.16689610481262)
(7, 66.115866547747487, 0.0461, 281.4715120792389)
(8, 65.874181221359351, 0.0463, 316.3960840702057)
(9, 65.740000216702427, 0.0438, 351.82415103912354)
(10, 65.578829701247415, 0.0434, 386.4443950653076)
(11, 65.453752270860846, 0.0412, 421.67117714881897)
(12, 65.300676626294205, 0.0421, 456.6975009441376)
(13, 65.234472247140417, 0.0409, 491.99675607681274)
(14, 65.130074611075273, 0.0398, 527.0827369689941)
(15, 65.057730162406301, 0.0399, 562.3267509937286)
(16, 65.013193724746131, 0.0422, 597.6887149810791)
(17, 64.925339197405322, 0.0412, 632.9678361415863)
(18, 64.855923126847969, 0.0366, 668.0837631225586)
(19, 64.837980130529814, 0.0389, 702.9970960617065)
done.
