denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.050000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.921056860053824, 0.1014, 58.95089912414551)
(1, 74.687527556839612, 0.0887, 117.7578489780426)
(2, 72.637039896781559, 0.0843, 176.64054203033447)
(3, 71.065971800340506, 0.0729, 235.62326908111572)
(4, 69.895264626090508, 0.0675, 294.54929995536804)
(5, 68.989380717289478, 0.0656, 353.53765201568604)
(6, 68.28564700126077, 0.0605, 412.4842059612274)
(7, 67.739393382776427, 0.0612, 471.559592962265)
(8, 67.339896295427792, 0.0564, 530.6580891609192)
(9, 66.92110931457934, 0.0587, 589.5447709560394)
(10, 66.623980846386289, 0.0535, 648.2930381298065)
(11, 66.366004331126831, 0.0524, 707.107589006424)
(12, 66.146675986682766, 0.0501, 765.8166561126709)
(13, 65.950509161076326, 0.0521, 824.7122280597687)
(14, 65.770888907113545, 0.0509, 883.7039120197296)
(15, 65.574025319297007, 0.0499, 942.5758881568909)
(16, 65.457032502422692, 0.0468, 1001.4693009853363)
(17, 65.306798565071759, 0.0483, 1060.456640958786)
(18, 65.211031102624574, 0.0485, 1119.4509770870209)
(19, 65.057138071397645, 0.0448, 1178.3283820152283)
(20, 64.967026919436947, 0.0447, 1237.1484060287476)
(21, 64.877061555665549, 0.0431, 1296.0088350772858)
(22, 64.794981172213625, 0.0437, 1354.887022972107)
(23, 64.727347098354883, 0.0426, 1413.7609479427338)
(24, 64.646195637901798, 0.0427, 1472.8580441474915)
(25, 64.554847696852406, 0.0407, 1531.8111779689789)
(26, 64.458908620705827, 0.0406, 1590.6543159484863)
(27, 64.427482751252043, 0.0403, 1649.532191991806)
(28, 64.374758667743777, 0.0417, 1704.665542125702)
(29, 64.335943576121366, 0.042, 1759.80721616745)
done.
