denoising autoencoder, full feedback
epochs = 20
hiddens = 700
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.766595918889536, 0.085, 32.897889852523804)
(1, 72.756795080134154, 0.0729, 65.81214690208435)
(2, 70.264441317886039, 0.0686, 98.70227098464966)
(3, 68.801108545523263, 0.0603, 131.58322381973267)
(4, 67.840609598177352, 0.0573, 164.51853895187378)
(5, 67.203727218708153, 0.0569, 197.41076588630676)
(6, 66.732715205552864, 0.0527, 230.29583501815796)
(7, 66.336344412390815, 0.0537, 263.19459795951843)
(8, 66.073080553367646, 0.0487, 296.07205295562744)
(9, 65.80495220090647, 0.0516, 328.975861787796)
(10, 65.586584023052723, 0.0499, 361.870934009552)
(11, 65.397063972358737, 0.0447, 394.7638738155365)
(12, 65.280117470883468, 0.0452, 427.6671209335327)
(13, 65.128523386159813, 0.044, 460.5674149990082)
(14, 64.983882757406306, 0.0444, 493.4693248271942)
(15, 64.901085865001576, 0.0413, 526.3695509433746)
(16, 64.81887217701221, 0.0444, 559.2685599327087)
(17, 64.713151019205043, 0.0402, 592.1663098335266)
(18, 64.666153599459946, 0.0411, 625.0498769283295)
(19, 64.550299714631848, 0.0415, 657.9405648708344)
done.
