denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.140000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.483340142141131, 0.0837, 36.02040886878967)
(1, 71.935405026976284, 0.07, 72.05742502212524)
(2, 69.506310503952946, 0.0615, 108.18318700790405)
(3, 68.223686185288685, 0.0535, 144.0696918964386)
(4, 67.434128339764271, 0.0532, 180.14378094673157)
(5, 66.866677049598977, 0.0518, 216.0361819267273)
(6, 66.468689886736584, 0.0523, 251.95585799217224)
(7, 66.195506781136984, 0.0473, 287.8667719364166)
(8, 65.9417382805307, 0.0458, 323.7071919441223)
(9, 65.699419019924761, 0.0438, 359.9769768714905)
(10, 65.557033006941197, 0.0438, 395.961012840271)
(11, 65.421109126311862, 0.0453, 431.9484269618988)
(12, 65.301530655562004, 0.0412, 467.6825850009918)
(13, 65.177831384126193, 0.0391, 503.6674189567566)
(14, 65.112758699642555, 0.0417, 539.6099789142609)
(15, 65.010056798474182, 0.0389, 575.4854218959808)
(16, 64.896126844990818, 0.0393, 611.6267910003662)
(17, 64.851321434652036, 0.0407, 647.5114688873291)
(18, 64.767446438094922, 0.0369, 683.6904149055481)
(19, 64.728686294318294, 0.0378, 719.6313920021057)
done.
