denoising autoencoder, full feedback
epochs = 20
hiddens = 200
learning_rate = 0.100000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 89.377690308454291, 0.0956, 24.69577693939209)
(1, 77.960786987760386, 0.0885, 41.95737385749817)
(2, 75.171690903284244, 0.0809, 59.24768686294556)
(3, 73.484707546017091, 0.0782, 76.34070897102356)
(4, 72.32492191108139, 0.077, 94.06690192222595)
(5, 71.605847273325523, 0.0768, 111.14009189605713)
(6, 71.082427273604821, 0.0717, 128.207927942276)
(7, 70.653453289401185, 0.0736, 145.2734408378601)
(8, 70.291862697768494, 0.0716, 162.39530277252197)
(9, 70.002423311590562, 0.0693, 179.81299591064453)
(10, 69.81262761861187, 0.0697, 196.912095785141)
(11, 69.614532335015056, 0.0708, 214.4067738056183)
(12, 69.464139744820187, 0.0705, 231.72716784477234)
(13, 69.301659491077658, 0.0712, 249.41013193130493)
(14, 69.203935847376755, 0.066, 267.38634300231934)
(15, 69.084516179378127, 0.0678, 284.55996584892273)
(16, 68.977496032189791, 0.068, 301.8744258880615)
(17, 68.884880794452556, 0.0687, 319.35123586654663)
(18, 68.779821720826632, 0.0693, 337.25082993507385)
(19, 68.729691887262362, 0.0719, 354.50183296203613)
done.
