denoising autoencoder, full feedback
epochs = 30
hiddens = 1000
learning_rate = 0.050000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 81.882007865093811, 0.103, 59.75716304779053)
(1, 74.657948715454737, 0.0877, 119.25198101997375)
(2, 72.601187150940561, 0.0805, 178.7914171218872)
(3, 71.03669758484223, 0.0731, 238.2880301475525)
(4, 69.859277832447333, 0.066, 297.9585511684418)
(5, 68.977801955797844, 0.0655, 357.6087830066681)
(6, 68.269675453040719, 0.0606, 417.23395013809204)
(7, 67.70501565156701, 0.0601, 476.8001620769501)
(8, 67.272672227028593, 0.0603, 536.4263081550598)
(9, 66.924557572233184, 0.0547, 595.948322057724)
(10, 66.591059494094978, 0.0538, 655.5845861434937)
(11, 66.320333824635838, 0.053, 715.2865040302277)
(12, 66.108049481218146, 0.0522, 774.9356760978699)
(13, 65.913713782386353, 0.0522, 834.582267999649)
(14, 65.776606862176465, 0.0512, 894.4197070598602)
(15, 65.564561200829729, 0.0483, 953.8719692230225)
(16, 65.430550079088988, 0.0471, 1013.5404720306396)
(17, 65.321048687093281, 0.0461, 1073.1604931354523)
(18, 65.17606270699639, 0.0457, 1132.9000010490417)
(19, 65.087984941450813, 0.0443, 1192.5618660449982)
(20, 64.955302671203285, 0.0445, 1252.1628332138062)
(21, 64.897810744509002, 0.0435, 1311.7943880558014)
(22, 64.779388528077263, 0.0436, 1371.5897731781006)
(23, 64.674235554323943, 0.0432, 1431.2175822257996)
(24, 64.642921105863749, 0.0416, 1490.8143420219421)
(25, 64.521908870984035, 0.0407, 1550.416668176651)
(26, 64.494644714553687, 0.0402, 1610.0120050907135)
(27, 64.419169569637518, 0.0406, 1669.2013840675354)
(28, 64.39904120378101, 0.0406, 1728.8404731750488)
(29, 64.311482800757062, 0.0412, 1788.4797520637512)
done.
