denoising autoencoder, full feedback
epochs = 20
hiddens = 600
learning_rate = 0.200000
corruption = 0.300000
epoch, cost, error_rate, time
(0, 80.266744813057016, 0.0726, 35.37562108039856)
(1, 71.230414918909005, 0.0601, 70.44212508201599)
(2, 68.983344002730348, 0.0573, 105.73186612129211)
(3, 67.836360652730164, 0.0544, 140.8012180328369)
(4, 67.246722252839035, 0.0497, 176.21257400512695)
(5, 66.787976821213476, 0.0478, 211.37325310707092)
(6, 66.426671402768406, 0.0489, 246.69152808189392)
(7, 66.169791539056845, 0.0454, 281.72082591056824)
(8, 65.932992837984145, 0.0453, 317.17850399017334)
(9, 65.74803882922707, 0.0444, 352.37020802497864)
(10, 65.647339543389066, 0.0425, 387.82961201667786)
(11, 65.50928484826143, 0.0432, 422.9764039516449)
(12, 65.410327863979717, 0.0403, 458.4208869934082)
(13, 65.267653044232134, 0.0394, 493.5177171230316)
(14, 65.228230479709751, 0.0398, 528.9011731147766)
(15, 65.173739473304579, 0.0388, 564.1867198944092)
(16, 65.062815922420413, 0.036, 599.2984139919281)
(17, 65.021280236683609, 0.0388, 634.6646809577942)
(18, 64.960922682165105, 0.0369, 669.6297340393066)
(19, 64.951669657835296, 0.0396, 704.8497829437256)
done.
